Chromosome	Length	Total Variants	VarPerKb	SNP	INDEL	Ts	Tv	Ts/Tv
SCAF_129	35972	5392	149.89	0	2696	422	308	1.37
SCAF_13	598471	70174	117.26	0	35087	2777	1707	1.63
SCAF_130	35925	5362	149.26	0	2681	342	300	1.14
SCAF_131	35704	1748	48.96	0	874	31	46	0.67
SCAF_132	35264	4264	120.92	0	2132	249	231	1.08
SCAF_133	35121	76	2.16	0	38	0	0	0
SCAF_134	35117	3840	109.35	0	1920	197	152	1.30
SCAF_135	34903	6750	193.39	0	3375	179	432	0.41
SCAF_136	34900	66	1.89	0	33	0	1	0.00
SCAF_137	34765	5994	172.41	0	2997	185	365	0.51
SCAF_138	34687	5186	149.51	0	2593	106	142	0.75
SCAF_139	34615	4754	137.34	0	2377	302	235	1.29
SCAF_14	247525	2118	8.56	0	1059	13	29	0.45
SCAF_140	34599	144	4.16	0	72	2	1	2.00
SCAF_141	34497	3966	114.97	0	1983	194	110	1.76
SCAF_142	34440	72	2.09	0	36	0	0	0
SCAF_143	34384	7490	217.83	0	3745	227	550	0.41
SCAF_144	34330	6300	183.51	0	3150	168	438	0.38
SCAF_145	34087	3536	103.73	0	1768	179	158	1.13
SCAF_146	33692	3932	116.70	0	1966	261	230	1.13
SCAF_147	33483	44	1.31	0	22	0	0	0
SCAF_148	33469	2462	73.56	0	1231	108	88	1.23
SCAF_149	33420	68	2.03	0	34	0	2	0.00
SCAF_15	224905	28228	125.51	0	14114	1790	1411	1.27
SCAF_150	33347	2554	76.59	0	1277	62	83	0.75
SCAF_151	33283	4700	141.21	0	2350	119	102	1.17
SCAF_152	33266	6010	180.66	0	3005	127	393	0.32
SCAF_153	33237	3296	99.17	0	1648	120	148	0.81
SCAF_154	33139	3106	93.73	0	1553	89	107	0.83
SCAF_155	33127	58	1.75	0	29	0	0	0
SCAF_156	32748	4540	138.63	0	2270	102	124	0.82
SCAF_157	32666	5034	154.11	0	2517	166	166	1.00
SCAF_158	32618	4204	128.89	0	2102	116	182	0.64
SCAF_159	32358	1880	58.10	0	940	23	40	0.57
SCAF_16	181804	16052	88.29	0	8026	281	418	0.67
SCAF_160	32136	5488	170.77	0	2744	164	359	0.46
SCAF_161	32035	7532	235.12	0	3766	279	560	0.50
SCAF_162	31954	2292	71.73	0	1146	107	65	1.65
SCAF_163	31782	5780	181.86	0	2890	207	414	0.50
SCAF_164	31669	5758	181.82	0	2879	160	366	0.44
SCAF_165	31629	5192	164.15	0	2596	372	329	1.13
SCAF_166	31581	3056	96.77	0	1528	97	125	0.78
SCAF_167	31556	3824	121.18	0	1912	135	188	0.72
SCAF_168	31421	7654	243.60	0	3827	319	580	0.55
SCAF_169	31314	7552	241.17	0	3776	176	543	0.32
SCAF_17	176395	23778	134.80	0	11889	1410	1080	1.31
SCAF_170	31127	3526	113.28	0	1763	141	138	1.02
SCAF_171	31061	124	3.99	0	62	0	1	0.00
SCAF_172	31059	1796	57.83	0	898	35	33	1.06
SCAF_173	30866	3206	103.87	0	1603	101	152	0.66
SCAF_174	30739	56	1.82	0	28	0	1	0.00
SCAF_175	30330	2394	78.93	0	1197	115	79	1.46
SCAF_176	30301	1938	63.96	0	969	56	56	1.00
SCAF_177	30226	2556	84.56	0	1278	146	110	1.33
SCAF_178	30187	1766	58.50	0	883	76	61	1.25
SCAF_179	30183	6324	209.52	0	3162	254	464	0.55
SCAF_18	160122	15436	96.40	0	7718	886	682	1.30
SCAF_180	30131	3792	125.85	0	1896	175	157	1.11
SCAF_181	30071	2724	90.59	0	1362	167	134	1.25
SCAF_182	30032	5042	167.89	0	2521	253	241	1.05
SCAF_183	30005	576	19.20	0	288	21	17	1.24
SCAF_184	29541	3338	113.00	0	1669	130	66	1.97
SCAF_185	29415	2536	86.21	0	1268	109	71	1.54
SCAF_186	29375	5240	178.38	0	2620	204	357	0.57
SCAF_187	29360	2258	76.91	0	1129	93	75	1.24
SCAF_188	29327	4072	138.85	0	2036	314	267	1.18
SCAF_189	29236	2498	85.44	0	1249	105	99	1.06
SCAF_19	139354	5390	38.68	0	2695	291	164	1.77
SCAF_190	29216	5002	171.21	0	2501	159	147	1.08
SCAF_191	29200	2972	101.78	0	1486	73	93	0.78
SCAF_192	29083	308	10.59	0	154	7	2	3.50
SCAF_193	29081	2860	98.35	0	1430	117	118	0.99
SCAF_194	28863	772	26.75	0	386	11	17	0.65
SCAF_195	28688	3434	119.70	0	1717	117	136	0.86
SCAF_196	28688	5516	192.28	0	2758	186	357	0.52
SCAF_197	28670	3512	122.50	0	1756	190	167	1.14
SCAF_198	28585	3690	129.09	0	1845	211	216	0.98
SCAF_199	28585	2604	91.10	0	1302	106	62	1.71
SCAF_2	4079479	970450	237.89	0	485225	57553	41789	1.38
SCAF_20	131876	19168	145.35	0	9584	1280	981	1.30
SCAF_200	28563	7396	258.94	0	3698	288	558	0.52
SCAF_201	28551	2812	98.49	0	1406	90	103	0.87
SCAF_202	28219	6006	212.84	0	3003	230	418	0.55
SCAF_203	28217	2296	81.37	0	1148	95	77	1.23
SCAF_204	28187	3414	121.12	0	1707	64	72	0.89
SCAF_205	28138	4534	161.13	0	2267	113	327	0.35
SCAF_206	28111	3534	125.72	0	1767	88	174	0.51
SCAF_207	27959	4116	147.22	0	2058	231	230	1.00
SCAF_208	27935	72	2.58	0	36	0	1	0.00
SCAF_209	27830	5206	187.06	0	2603	156	309	0.50
SCAF_21	130124	15144	116.38	0	7572	924	795	1.16
SCAF_210	27781	5278	189.99	0	2639	139	348	0.40
SCAF_211	27774	3674	132.28	0	1837	308	217	1.42
SCAF_212	27772	1730	62.29	0	865	92	114	0.81
SCAF_213	27728	2644	95.35	0	1322	139	114	1.22
SCAF_214	27690	6822	246.37	0	3411	237	472	0.50
SCAF_215	27659	10	0.36	0	5	0	1	0.00
SCAF_216	27637	2604	94.22	0	1302	140	107	1.31
SCAF_217	27634	2972	107.55	0	1486	139	119	1.17
SCAF_218	27594	3882	140.68	0	1941	226	204	1.11
SCAF_219	27563	2342	84.97	0	1171	55	65	0.85
SCAF_22	121580	17804	146.44	0	8902	1182	923	1.28
SCAF_220	27545	4084	148.27	0	2042	274	241	1.14
SCAF_221	27530	5000	181.62	0	2500	192	339	0.57
SCAF_222	27515	1918	69.71	0	959	48	77	0.62
SCAF_223	27476	3694	134.44	0	1847	108	211	0.51
SCAF_224	27450	3274	119.27	0	1637	82	135	0.61
SCAF_225	27344	2326	85.06	0	1163	52	80	0.65
SCAF_226	27270	2838	104.07	0	1419	156	111	1.41
SCAF_227	27232	3148	115.60	0	1574	95	144	0.66
SCAF_228	27189	2644	97.25	0	1322	69	55	1.25
SCAF_229	27037	2192	81.07	0	1096	84	71	1.18
SCAF_23	117381	17650	150.37	0	8825	1074	878	1.22
SCAF_230	26948	1898	70.43	0	949	115	84	1.37
SCAF_231	26899	4180	155.40	0	2090	142	280	0.51
SCAF_232	26856	4506	167.78	0	2253	127	263	0.48
SCAF_233	26767	2060	76.96	0	1030	70	81	0.86
SCAF_234	26700	6	0.22	0	3	0	0	0
SCAF_235	26660	176	6.60	0	88	5	2	2.50
SCAF_236	26499	7822	295.18	0	3911	236	645	0.37
SCAF_237	26482	2600	98.18	0	1300	130	120	1.08
SCAF_238	26369	3310	125.53	0	1655	113	229	0.49
SCAF_239	26171	5094	194.64	0	2547	181	373	0.49
SCAF_24	115879	13938	120.28	0	6969	775	632	1.23
SCAF_240	26148	2674	102.26	0	1337	96	140	0.69
SCAF_241	26131	3630	138.92	0	1815	222	178	1.25
SCAF_242	26114	5402	206.86	0	2701	149	394	0.38
SCAF_243	26085	3160	121.14	0	1580	114	180	0.63
SCAF_244	26060	2412	92.56	0	1206	63	101	0.62
SCAF_245	25968	3178	122.38	0	1589	104	162	0.64
SCAF_246	25946	34	1.31	0	17	0	0	0
SCAF_247	25940	3876	149.42	0	1938	250	238	1.05
SCAF_248	25895	1726	66.65	0	863	43	72	0.60
SCAF_249	25885	6328	244.47	0	3164	249	426	0.58
SCAF_25	115495	21262	184.09	0	10631	1055	1094	0.96
SCAF_250	25884	3152	121.77	0	1576	188	151	1.25
SCAF_251	25874	2488	96.16	0	1244	71	66	1.08
SCAF_252	25864	2392	92.48	0	1196	61	74	0.82
SCAF_253	25825	3666	141.96	0	1833	129	224	0.58
SCAF_254	25798	4462	172.96	0	2231	107	118	0.91
SCAF_255	25728	1998	77.66	0	999	56	70	0.80
SCAF_256	25725	3124	121.44	0	1562	101	143	0.71
SCAF_257	25720	2914	113.30	0	1457	159	136	1.17
SCAF_258	25700	4160	161.87	0	2080	121	105	1.15
SCAF_259	25645	2602	101.46	0	1301	100	103	0.97
SCAF_26	113072	15640	138.32	0	7820	1011	724	1.40
SCAF_260	25595	3746	146.36	0	1873	185	144	1.28
SCAF_261	25593	5158	201.54	0	2579	204	383	0.53
SCAF_262	25592	4576	178.81	0	2288	159	296	0.54
SCAF_263	25481	2704	106.12	0	1352	132	107	1.23
SCAF_264	25444	4814	189.20	0	2407	317	275	1.15
SCAF_265	25436	3634	142.87	0	1817	92	195	0.47
SCAF_266	25377	2436	95.99	0	1218	139	87	1.60
SCAF_267	25340	3432	135.44	0	1716	264	192	1.38
SCAF_268	25329	3680	145.29	0	1840	132	194	0.68
SCAF_269	25264	2588	102.44	0	1294	78	127	0.61
SCAF_27	110609	25240	228.19	0	12620	1951	669	2.92
SCAF_270	25225	4408	174.75	0	2204	95	266	0.36
SCAF_271	25206	2370	94.03	0	1185	63	46	1.37
SCAF_272	25161	2546	101.19	0	1273	108	104	1.04
SCAF_273	25090	2660	106.02	0	1330	79	95	0.83
SCAF_274	24834	2900	116.78	0	1450	71	122	0.58
SCAF_275	24832	3708	149.32	0	1854	175	144	1.22
SCAF_276	24811	2812	113.34	0	1406	136	106	1.28
SCAF_277	24713	2070	83.76	0	1035	107	100	1.07
SCAF_278	24673	3592	145.58	0	1796	100	215	0.47
SCAF_279	24542	4696	191.35	0	2348	190	290	0.66
SCAF_28	109542	7204	65.76	0	3602	373	241	1.55
SCAF_280	24528	2454	100.05	0	1227	85	102	0.83
SCAF_281	24435	1404	57.46	0	702	54	31	1.74
SCAF_282	24359	1808	74.22	0	904	54	91	0.59
SCAF_283	24173	2876	118.98	0	1438	161	153	1.05
SCAF_284	24152	34	1.41	0	17	0	0	0
SCAF_285	24110	1424	59.06	0	712	36	40	0.90
SCAF_286	24066	1174	48.78	0	587	29	14	2.07
SCAF_287	23981	992	41.37	0	496	23	24	0.96
SCAF_288	23980	3130	130.53	0	1565	118	173	0.68
SCAF_289	23950	2880	120.25	0	1440	121	128	0.95
SCAF_29	108319	26264	242.47	0	13132	1703	1037	1.64
SCAF_290	23945	2290	95.64	0	1145	96	113	0.85
SCAF_291	23886	2848	119.23	0	1424	101	128	0.79
SCAF_292	23860	1642	68.82	0	821	63	34	1.85
SCAF_293	23814	4350	182.67	0	2175	198	325	0.61
SCAF_294	23796	5456	229.28	0	2728	128	361	0.35
SCAF_295	23767	7044	296.38	0	3522	255	490	0.52
SCAF_296	23762	2622	110.34	0	1311	62	57	1.09
SCAF_297	23695	3656	154.29	0	1828	214	167	1.28
SCAF_298	23666	2796	118.14	0	1398	93	126	0.74
SCAF_299	23648	2092	88.46	0	1046	78	42	1.86
SCAF_3	3666439	891640	243.19	0	445820	54990	35954	1.53
SCAF_30	107902	12856	119.15	0	6428	490	222	2.21
SCAF_300	23643	36	1.52	0	18	0	0	0
SCAF_301	23638	1614	68.28	0	807	52	31	1.68
SCAF_302	23633	5728	242.37	0	2864	129	420	0.31
SCAF_303	23629	4874	206.27	0	2437	160	362	0.44
SCAF_304	23571	3650	154.85	0	1825	208	194	1.07
SCAF_305	23555	2374	100.79	0	1187	129	110	1.17
SCAF_306	23322	1496	64.15	0	748	75	61	1.23
SCAF_307	23295	4362	187.25	0	2181	107	302	0.35
SCAF_308	23075	4	0.17	0	2	0	0	0
SCAF_309	23057	3830	166.11	0	1915	132	285	0.46
SCAF_31	106626	9160	85.91	0	4580	394	196	2.01
SCAF_310	23011	5618	244.14	0	2809	197	433	0.45
SCAF_311	22999	1318	57.31	0	659	38	35	1.09
SCAF_312	22896	6136	267.99	0	3068	231	484	0.48
SCAF_313	22877	1542	67.40	0	771	55	41	1.34
SCAF_314	22871	38	1.66	0	19	0	1	0.00
SCAF_315	22844	1764	77.22	0	882	45	26	1.73
SCAF_316	22844	1796	78.62	0	898	63	121	0.52
SCAF_317	22833	3774	165.29	0	1887	178	257	0.69
SCAF_318	22713	2704	119.05	0	1352	63	53	1.19
SCAF_319	22685	1766	77.85	0	883	55	64	0.86
SCAF_32	102192	12036	117.78	0	6018	580	277	2.09
SCAF_320	22653	2118	93.50	0	1059	59	77	0.77
SCAF_321	22554	5266	233.48	0	2633	185	355	0.52
SCAF_322	22539	4108	182.26	0	2054	109	251	0.43
SCAF_323	22525	1536	68.19	0	768	75	38	1.97
SCAF_324	22489	3546	157.68	0	1773	275	188	1.46
SCAF_325	22468	2350	104.59	0	1175	128	94	1.36
SCAF_326	22392	20	0.89	0	10	0	0	0
SCAF_327	22337	1432	64.11	0	716	38	52	0.73
SCAF_328	22280	0	0.00	0	0	0	0	0
SCAF_329	22245	2516	113.10	0	1258	88	114	0.77
SCAF_33	98221	15668	159.52	0	7834	1032	859	1.20
SCAF_330	22040	2276	103.27	0	1138	81	105	0.77
SCAF_331	22029	1208	54.84	0	604	23	27	0.85
SCAF_332	21923	3752	171.14	0	1876	125	210	0.60
SCAF_333	21867	1062	48.57	0	531	42	23	1.83
SCAF_334	21813	4136	189.61	0	2068	156	256	0.61
SCAF_335	21800	2662	122.11	0	1331	122	103	1.18
SCAF_336	21691	2236	103.08	0	1118	61	63	0.97
SCAF_337	21675	2556	117.92	0	1278	57	95	0.60
SCAF_338	21621	2346	108.51	0	1173	56	58	0.97
SCAF_339	21529	2144	99.59	0	1072	61	55	1.11
SCAF_34	97882	15172	155.00	0	7586	1070	765	1.40
SCAF_340	21472	2490	115.96	0	1245	102	79	1.29
SCAF_341	21449	3788	176.60	0	1894	126	192	0.66
SCAF_342	21444	5368	250.33	0	2684	376	114	3.30
SCAF_343	21365	2612	122.26	0	1306	87	140	0.62
SCAF_344	21355	1722	80.64	0	861	119	67	1.78
SCAF_345	21334	4270	200.15	0	2135	162	278	0.58
SCAF_346	21294	0	0.00	0	0	0	0	0
SCAF_347	21288	2108	99.02	0	1054	67	72	0.93
SCAF_348	21209	1276	60.16	0	638	78	57	1.37
SCAF_349	21199	1688	79.63	0	844	52	55	0.95
SCAF_35	95705	6240	65.20	0	3120	107	111	0.96
SCAF_350	21189	1642	77.49	0	821	23	15	1.53
SCAF_351	21106	2432	115.23	0	1216	170	149	1.14
SCAF_352	21098	1354	64.18	0	677	49	48	1.02
SCAF_353	21078	1452	68.89	0	726	58	52	1.12
SCAF_354	20991	1858	88.51	0	929	69	73	0.95
SCAF_355	20981	618	29.46	0	309	9	7	1.29
SCAF_356	20980	4530	215.92	0	2265	153	303	0.50
SCAF_357	20976	1654	78.85	0	827	43	67	0.64
SCAF_358	20871	1408	67.46	0	704	49	31	1.58
SCAF_359	20831	2094	100.52	0	1047	66	79	0.84
SCAF_36	94431	9900	104.84	0	4950	676	464	1.46
SCAF_360	20777	1868	89.91	0	934	49	63	0.78
SCAF_361	20737	2658	128.18	0	1329	95	141	0.67
SCAF_362	20702	3712	179.31	0	1856	188	201	0.94
SCAF_363	20586	324	15.74	0	162	19	12	1.58
SCAF_364	20574	2552	124.04	0	1276	132	136	0.97
SCAF_365	20553	992	48.27	0	496	32	26	1.23
SCAF_366	20522	1718	83.72	0	859	59	62	0.95
SCAF_367	20517	1532	74.67	0	766	55	50	1.10
SCAF_368	20452	1522	74.42	0	761	74	63	1.17
SCAF_369	20438	2488	121.73	0	1244	171	124	1.38
SCAF_37	92851	11010	118.58	0	5505	551	432	1.28
SCAF_370	20350	3092	151.94	0	1546	84	78	1.08
SCAF_371	20349	2466	121.19	0	1233	61	58	1.05
SCAF_372	20285	862	42.49	0	431	52	18	2.89
SCAF_373	20282	1348	66.46	0	674	39	23	1.70
SCAF_374	20282	10	0.49	0	5	0	0	0
SCAF_375	20179	2758	136.68	0	1379	113	112	1.01
SCAF_376	20174	5638	279.47	0	2819	197	397	0.50
SCAF_377	20160	4244	210.52	0	2122	137	297	0.46
SCAF_378	20157	30	1.49	0	15	0	0	0
SCAF_379	20150	2232	110.77	0	1116	117	112	1.04
SCAF_38	89142	10752	120.62	0	5376	751	566	1.33
SCAF_380	20140	1836	91.16	0	918	58	46	1.26
SCAF_381	20082	2756	137.24	0	1378	102	139	0.73
SCAF_382	20068	1862	92.78	0	931	51	66	0.77
SCAF_383	20052	2160	107.72	0	1080	70	96	0.73
SCAF_384	20039	2578	128.65	0	1289	141	126	1.12
SCAF_385	20036	2398	119.68	0	1199	116	96	1.21
SCAF_386	20004	4210	210.46	0	2105	145	303	0.48
SCAF_387	19967	2366	118.50	0	1183	73	124	0.59
SCAF_388	19953	3856	193.25	0	1928	202	151	1.34
SCAF_389	19874	1768	88.96	0	884	39	30	1.30
SCAF_39	88257	11100	125.77	0	5550	559	501	1.12
SCAF_390	19870	90	4.53	0	45	0	1	0.00
SCAF_391	19819	2788	140.67	0	1394	69	141	0.49
SCAF_392	19814	2204	111.23	0	1102	63	80	0.79
SCAF_393	19805	1540	77.76	0	770	85	69	1.23
SCAF_394	19796	4670	235.91	0	2335	146	350	0.42
SCAF_395	19788	58	2.93	0	29	0	1	0.00
SCAF_396	19769	2778	140.52	0	1389	68	119	0.57
SCAF_397	19737	2010	101.84	0	1005	128	85	1.51
SCAF_398	19694	4446	225.75	0	2223	187	228	0.82
SCAF_399	19627	3954	201.46	0	1977	137	264	0.52
SCAF_4	2601389	624988	240.25	0	312494	36794	27033	1.36
SCAF_40	85354	13538	158.61	0	6769	839	672	1.25
SCAF_400	19559	3478	177.82	0	1739	139	211	0.66
SCAF_401	19529	3204	164.06	0	1602	112	162	0.69
SCAF_402	19485	1802	92.48	0	901	57	62	0.92
SCAF_403	19440	1900	97.74	0	950	80	69	1.16
SCAF_404	19429	1618	83.28	0	809	51	55	0.93
SCAF_405	19412	1506	77.58	0	753	54	64	0.84
SCAF_406	19412	2804	144.45	0	1402	114	152	0.75
SCAF_407	19392	2418	124.69	0	1209	88	110	0.80
SCAF_408	19383	1550	79.97	0	775	53	56	0.95
SCAF_409	19350	1996	103.15	0	998	66	77	0.86
SCAF_41	82239	9598	116.71	0	4799	765	476	1.61
SCAF_410	19334	3470	179.48	0	1735	126	193	0.65
SCAF_411	19319	576	29.82	0	288	9	6	1.50
SCAF_412	19298	3526	182.71	0	1763	281	166	1.69
SCAF_413	19281	3104	160.99	0	1552	180	138	1.30
SCAF_414	19250	1564	81.25	0	782	88	75	1.17
SCAF_415	19240	2608	135.55	0	1304	98	134	0.73
SCAF_416	19198	1626	84.70	0	813	85	59	1.44
SCAF_417	19156	1370	71.52	0	685	37	52	0.71
SCAF_418	19069	0	0.00	0	0	0	0	0
SCAF_419	19061	1642	86.14	0	821	75	52	1.44
SCAF_42	77162	8824	114.36	0	4412	627	455	1.38
SCAF_420	19040	1588	83.40	0	794	37	50	0.74
SCAF_421	19012	4704	247.42	0	2352	153	310	0.49
SCAF_422	18950	844	44.54	0	422	46	31	1.48
SCAF_423	18945	4558	240.59	0	2279	159	335	0.47
SCAF_424	18943	1254	66.20	0	627	40	35	1.14
SCAF_425	18932	2568	135.64	0	1284	99	153	0.65
SCAF_426	18882	2006	106.24	0	1003	74	96	0.77
SCAF_427	18874	2314	122.60	0	1157	111	118	0.94
SCAF_428	18866	2152	114.07	0	1076	121	93	1.30
SCAF_429	18866	1672	88.63	0	836	92	95	0.97
SCAF_43	76714	11300	147.30	0	5650	759	565	1.34
SCAF_430	18815	2858	151.90	0	1429	60	131	0.46
SCAF_431	18805	2308	122.73	0	1154	128	149	0.86
SCAF_432	18790	2846	151.46	0	1423	167	152	1.10
SCAF_433	18773	1798	95.78	0	899	60	73	0.82
SCAF_434	18766	1450	77.27	0	725	70	52	1.35
SCAF_435	18753	1474	78.60	0	737	80	57	1.40
SCAF_436	18746	746	39.80	0	373	77	42	1.83
SCAF_437	18721	3988	213.02	0	1994	99	319	0.31
SCAF_438	18669	2064	110.56	0	1032	73	72	1.01
SCAF_439	18588	1032	55.52	0	516	47	19	2.47
SCAF_44	76272	6734	88.29	0	3367	248	144	1.72
SCAF_440	18561	2788	150.21	0	1394	93	85	1.09
SCAF_441	18530	2142	115.60	0	1071	116	75	1.55
SCAF_442	18489	1820	98.44	0	910	58	73	0.79
SCAF_443	18479	1852	100.22	0	926	46	74	0.62
SCAF_444	18424	1908	103.56	0	954	115	83	1.39
SCAF_445	18396	4252	231.14	0	2126	130	264	0.49
SCAF_446	18392	1476	80.25	0	738	102	73	1.40
SCAF_447	18255	2446	133.99	0	1223	82	123	0.67
SCAF_448	18252	2304	126.23	0	1152	125	112	1.12
SCAF_449	18248	3548	194.43	0	1774	108	236	0.46
SCAF_45	73110	17040	233.07	0	8520	451	1234	0.37
SCAF_450	18208	1330	73.04	0	665	42	39	1.08
SCAF_451	18202	2196	120.65	0	1098	75	79	0.95
SCAF_452	18192	1988	109.28	0	994	62	69	0.90
SCAF_453	18150	1268	69.86	0	634	37	44	0.84
SCAF_454	18134	1336	73.67	0	668	32	63	0.51
SCAF_455	18114	1650	91.09	0	825	39	50	0.78
SCAF_456	18112	1376	75.97	0	688	46	34	1.35
SCAF_457	18054	3552	196.74	0	1776	239	190	1.26
SCAF_458	18006	3954	219.59	0	1977	152	294	0.52
SCAF_459	18000	1802	100.11	0	901	59	61	0.97
SCAF_46	72118	10832	150.20	0	5416	813	646	1.26
SCAF_460	17967	1958	108.98	0	979	78	63	1.24
SCAF_461	17943	2414	134.54	0	1207	81	99	0.82
SCAF_462	17929	1198	66.82	0	599	36	13	2.77
SCAF_463	17921	802	44.75	0	401	16	19	0.84
SCAF_464	17913	4610	257.35	0	2305	191	330	0.58
SCAF_465	17912	1952	108.98	0	976	71	106	0.67
SCAF_466	17886	1620	90.57	0	810	64	49	1.31
SCAF_467	17859	772	43.23	0	386	28	12	2.33
SCAF_468	17837	1080	60.55	0	540	42	43	0.98
SCAF_469	17802	1618	90.89	0	809	62	63	0.98
SCAF_47	70166	10772	153.52	0	5386	701	581	1.21
SCAF_470	17776	994	55.92	0	497	41	53	0.77
SCAF_471	17682	1624	91.84	0	812	49	73	0.67
SCAF_472	17646	2258	127.96	0	1129	124	81	1.53
SCAF_473	17646	1680	95.21	0	840	95	68	1.40
SCAF_474	17642	104	5.90	0	52	0	1	0.00
SCAF_475	17613	246	13.97	0	123	5	5	1.00
SCAF_476	17602	1422	80.79	0	711	40	27	1.48
SCAF_477	17571	1406	80.02	0	703	33	36	0.92
SCAF_478	17535	3164	180.44	0	1582	121	183	0.66
SCAF_479	17528	776	44.27	0	388	11	9	1.22
SCAF_48	69627	10512	150.98	0	5256	673	569	1.18
SCAF_480	17503	2998	171.28	0	1499	106	203	0.52
SCAF_481	17502	2158	123.30	0	1079	76	111	0.68
SCAF_482	17480	1892	108.24	0	946	45	88	0.51
SCAF_483	17476	1936	110.78	0	968	69	106	0.65
SCAF_484	17457	1176	67.37	0	588	43	38	1.13
SCAF_485	17386	4448	255.84	0	2224	168	288	0.58
SCAF_486	17362	4096	235.92	0	2048	171	315	0.54
SCAF_487	17332	1994	115.05	0	997	59	135	0.44
SCAF_488	17327	3784	218.39	0	1892	122	275	0.44
SCAF_489	17303	4116	237.88	0	2058	157	321	0.49
SCAF_49	69624	4820	69.23	0	2410	149	74	2.01
SCAF_490	17273	4126	238.87	0	2063	106	298	0.36
SCAF_491	17245	2640	153.09	0	1320	103	65	1.58
SCAF_492	17239	4162	241.43	0	2081	119	388	0.31
SCAF_493	17219	4328	251.35	0	2164	162	313	0.52
SCAF_494	17218	2224	129.17	0	1112	75	130	0.58
SCAF_495	17211	2176	126.43	0	1088	78	99	0.79
SCAF_496	17198	4028	234.21	0	2014	116	288	0.40
SCAF_497	17190	1292	75.16	0	646	29	44	0.66
SCAF_498	17162	1338	77.96	0	669	60	64	0.94
SCAF_499	17147	2476	144.40	0	1238	69	143	0.48
SCAF_5	2032088	528012	259.84	0	264006	32034	22333	1.43
SCAF_50	68258	10284	150.66	0	5142	695	548	1.27
SCAF_500	17144	1882	109.78	0	941	67	79	0.85
SCAF_501	17142	1538	89.72	0	769	34	65	0.52
SCAF_502	17124	2098	122.52	0	1049	126	102	1.24
SCAF_503	17118	26	1.52	0	13	1	0	0
SCAF_504	17076	1156	67.70	0	578	68	53	1.28
SCAF_505	17047	0	0.00	0	0	0	0	0
SCAF_506	17043	1552	91.06	0	776	75	27	2.78
SCAF_507	17035	2402	141.00	0	1201	114	113	1.01
SCAF_508	17021	2018	118.56	0	1009	100	83	1.20
SCAF_509	16971	3230	190.32	0	1615	121	243	0.50
SCAF_51	66966	8104	121.02	0	4052	497	328	1.52
SCAF_510	16897	2146	127.00	0	1073	127	108	1.18
SCAF_511	16849	3308	196.33	0	1654	129	178	0.72
SCAF_512	16807	2790	166.00	0	1395	120	139	0.86
SCAF_513	16787	1350	80.42	0	675	46	51	0.90
SCAF_514	16784	3412	203.29	0	1706	113	262	0.43
SCAF_515	16776	4542	270.74	0	2271	164	306	0.54
SCAF_516	16745	636	37.98	0	318	10	11	0.91
SCAF_517	16741	3044	181.83	0	1522	84	163	0.52
SCAF_518	16733	2050	122.51	0	1025	98	89	1.10
SCAF_519	16710	2852	170.68	0	1426	107	163	0.66
SCAF_52	66855	5452	81.55	0	2726	285	263	1.08
SCAF_520	16702	120	7.18	0	60	0	0	0
SCAF_521	16701	2678	160.35	0	1339	95	182	0.52
