Chromosome	Length	Total Variants	VarPerKb	SNP	INDEL	Ts	Tv	Ts/Tv
SCAF_174	30739	56	1.82	0	28	0	1	0.00
SCAF_175	30330	2204	72.67	0	1102	99	67	1.48
SCAF_176	30301	1836	60.59	0	918	50	51	0.98
SCAF_177	30226	2288	75.70	0	1144	125	98	1.28
SCAF_178	30187	1612	53.40	0	806	63	53	1.19
SCAF_179	30183	6150	203.76	0	3075	245	453	0.54
SCAF_18	160122	14090	88.00	0	7045	774	577	1.34
SCAF_180	30131	3464	114.96	0	1732	152	125	1.22
SCAF_181	30071	2524	83.93	0	1262	143	123	1.16
SCAF_182	30032	4374	145.64	0	2187	212	193	1.10
SCAF_183	30005	552	18.40	0	276	19	18	1.06
SCAF_184	29541	3264	110.49	0	1632	123	64	1.92
SCAF_185	29415	2028	68.94	0	1014	83	58	1.43
SCAF_186	29375	5116	174.16	0	2558	197	343	0.57
SCAF_187	29360	2098	71.46	0	1049	81	61	1.33
SCAF_188	29327	3394	115.73	0	1697	229	199	1.15
SCAF_189	29236	2330	79.70	0	1165	93	88	1.06
SCAF_19	139354	4646	33.34	0	2323	225	123	1.83
SCAF_190	29216	4724	161.69	0	2362	138	129	1.07
SCAF_191	29200	2686	91.99	0	1343	64	75	0.85
SCAF_192	29083	276	9.49	0	138	7	2	3.50
SCAF_193	29081	2678	92.09	0	1339	94	91	1.03
SCAF_194	28863	688	23.84	0	344	7	12	0.58
SCAF_195	28688	3118	108.69	0	1559	94	119	0.79
SCAF_196	28688	5368	187.12	0	2684	181	358	0.51
SCAF_197	28670	3158	110.15	0	1579	167	144	1.16
SCAF_198	28585	3088	108.03	0	1544	156	154	1.01
SCAF_199	28585	2514	87.95	0	1257	98	61	1.61
SCAF_2	4079479	0	0.00	0	0	0	0	0
SCAF_20	131876	16544	125.45	0	8272	1039	746	1.39
SCAF_200	28563	7208	252.35	0	3604	274	542	0.51
SCAF_201	28551	2490	87.21	0	1245	74	91	0.81
SCAF_202	28219	5890	208.72	0	2945	220	402	0.55
SCAF_203	28217	2024	71.73	0	1012	83	65	1.28
SCAF_204	28187	3114	110.48	0	1557	56	53	1.06
SCAF_205	28138	4414	156.87	0	2207	108	319	0.34
SCAF_206	28111	3422	121.73	0	1711	83	162	0.51
SCAF_207	27959	3538	126.54	0	1769	179	178	1.01
SCAF_208	27935	68	2.43	0	34	0	1	0.00
SCAF_209	27830	5112	183.69	0	2556	151	306	0.49
SCAF_21	130124	12966	99.64	0	6483	735	616	1.19
SCAF_210	27781	5062	182.21	0	2531	130	323	0.40
SCAF_211	27774	3072	110.61	0	1536	244	177	1.38
SCAF_212	27772	1560	56.17	0	780	74	92	0.80
SCAF_213	27728	2352	84.82	0	1176	111	99	1.12
SCAF_214	27690	6694	241.75	0	3347	226	455	0.50
SCAF_215	27659	10	0.36	0	5	0	1	0.00
SCAF_216	27637	2362	85.47	0	1181	121	87	1.39
SCAF_217	27634	2688	97.27	0	1344	115	106	1.08
SCAF_218	27594	3302	119.66	0	1651	179	150	1.19
SCAF_219	27563	2058	74.67	0	1029	43	45	0.96
SCAF_22	121580	15352	126.27	0	7676	943	717	1.32
SCAF_220	27545	3520	127.79	0	1760	218	183	1.19
SCAF_221	27530	4856	176.39	0	2428	179	323	0.55
SCAF_222	27515	1716	62.37	0	858	39	54	0.72
SCAF_223	27476	3322	120.91	0	1661	86	191	0.45
SCAF_224	27450	3180	115.85	0	1590	77	123	0.63
SCAF_225	27344	2146	78.48	0	1073	48	72	0.67
SCAF_226	27270	2554	93.66	0	1277	131	95	1.38
SCAF_227	27232	2852	104.73	0	1426	88	123	0.72
SCAF_228	27189	2500	91.95	0	1250	64	52	1.23
SCAF_229	27037	2048	75.75	0	1024	72	66	1.09
SCAF_23	117381	15064	128.33	0	7532	860	664	1.30
SCAF_230	26948	1736	64.42	0	868	90	71	1.27
SCAF_231	26899	3972	147.66	0	1986	130	259	0.50
SCAF_232	26856	4396	163.69	0	2198	126	262	0.48
SCAF_233	26767	1932	72.18	0	966	62	70	0.89
SCAF_234	26700	0	0.00	0	0	0	0	0
SCAF_235	26660	176	6.60	0	88	5	2	2.50
SCAF_236	26499	7586	286.27	0	3793	213	603	0.35
SCAF_237	26482	2170	81.94	0	1085	90	84	1.07
SCAF_238	26369	3128	118.62	0	1564	108	214	0.50
SCAF_239	26171	4944	188.91	0	2472	174	352	0.49
SCAF_24	115879	12042	103.92	0	6021	615	486	1.27
SCAF_240	26148	2476	94.69	0	1238	82	120	0.68
SCAF_241	26131	3094	118.40	0	1547	171	139	1.23
SCAF_242	26114	5132	196.52	0	2566	139	369	0.38
SCAF_243	26085	2994	114.78	0	1497	106	162	0.65
SCAF_244	26060	2324	89.18	0	1162	61	97	0.63
SCAF_245	25968	3066	118.07	0	1533	97	152	0.64
SCAF_246	25946	34	1.31	0	17	0	0	0
SCAF_247	25940	3386	130.53	0	1693	196	189	1.04
SCAF_248	25895	1510	58.31	0	755	34	60	0.57
SCAF_249	25885	6164	238.13	0	3082	243	416	0.58
SCAF_25	115495	18800	162.78	0	9400	856	864	0.99
SCAF_250	25884	2592	100.14	0	1296	139	114	1.22
SCAF_251	25874	2130	82.32	0	1065	54	53	1.02
SCAF_252	25864	1946	75.24	0	973	45	51	0.88
SCAF_253	25825	3492	135.22	0	1746	115	205	0.56
SCAF_254	25798	4090	158.54	0	2045	98	94	1.04
SCAF_255	25728	1772	68.87	0	886	42	51	0.82
SCAF_256	25725	2804	109.00	0	1402	80	111	0.72
SCAF_257	25720	2416	93.93	0	1208	122	106	1.15
SCAF_258	25700	3796	147.70	0	1898	107	92	1.16
SCAF_259	25645	2408	93.90	0	1204	78	93	0.84
SCAF_26	113072	13194	116.69	0	6597	776	544	1.43
SCAF_260	25595	3354	131.04	0	1677	155	119	1.30
SCAF_261	25593	4996	195.21	0	2498	196	376	0.52
SCAF_262	25592	4362	170.44	0	2181	149	272	0.55
SCAF_263	25481	2460	96.54	0	1230	111	90	1.23
SCAF_264	25444	4120	161.92	0	2060	258	206	1.25
SCAF_265	25436	3470	136.42	0	1735	84	185	0.45
SCAF_266	25377	2178	85.83	0	1089	118	65	1.82
SCAF_267	25340	2888	113.97	0	1444	207	146	1.42
SCAF_268	25329	3374	133.21	0	1687	115	157	0.73
SCAF_269	25264	2352	93.10	0	1176	66	113	0.58
SCAF_27	110609	24346	220.11	0	12173	1901	640	2.97
SCAF_270	25225	4136	163.96	0	2068	85	246	0.35
SCAF_271	25206	2196	87.12	0	1098	46	37	1.24
SCAF_272	25161	2206	87.68	0	1103	86	83	1.04
SCAF_273	25090	2412	96.13	0	1206	65	87	0.75
SCAF_274	24834	2818	113.47	0	1409	68	119	0.57
SCAF_275	24832	3418	137.64	0	1709	149	123	1.21
SCAF_276	24811	2456	98.99	0	1228	109	85	1.28
SCAF_277	24713	1922	77.77	0	961	96	92	1.04
SCAF_278	24673	3396	137.64	0	1698	94	196	0.48
SCAF_279	24542	4576	186.46	0	2288	183	282	0.65
SCAF_28	109542	6460	58.97	0	3230	308	214	1.44
SCAF_280	24528	2198	89.61	0	1099	71	81	0.88
SCAF_281	24435	1226	50.17	0	613	43	22	1.95
SCAF_282	24359	1758	72.17	0	879	54	83	0.65
SCAF_283	24173	2488	102.92	0	1244	122	116	1.05
SCAF_284	24152	26	1.08	0	13	0	0	0
SCAF_285	24110	1302	54.00	0	651	29	35	0.83
SCAF_286	24066	1144	47.54	0	572	27	15	1.80
SCAF_287	23981	946	39.45	0	473	21	19	1.11
SCAF_288	23980	3016	125.77	0	1508	113	162	0.70
SCAF_289	23950	2414	100.79	0	1207	101	104	0.97
SCAF_29	108319	25734	237.58	0	12867	1646	1007	1.63
SCAF_290	23945	2072	86.53	0	1036	80	89	0.90
SCAF_291	23886	2782	116.47	0	1391	98	124	0.79
SCAF_292	23860	1476	61.86	0	738	58	22	2.64
SCAF_293	23814	4218	177.12	0	2109	185	302	0.61
SCAF_294	23796	5320	223.57	0	2660	127	346	0.37
SCAF_295	23767	6910	290.74	0	3455	249	472	0.53
SCAF_296	23762	2434	102.43	0	1217	52	40	1.30
SCAF_297	23695	3394	143.24	0	1697	172	144	1.19
SCAF_298	23666	2512	106.14	0	1256	73	99	0.74
SCAF_299	23648	2042	86.35	0	1021	76	41	1.85
SCAF_3	3666439	0	0.00	0	0	0	0	0
SCAF_30	107902	12264	113.66	0	6132	465	216	2.15
SCAF_300	23643	36	1.52	0	18	0	0	0
SCAF_301	23638	1372	58.04	0	686	43	28	1.54
SCAF_302	23633	5580	236.11	0	2790	120	392	0.31
SCAF_303	23629	4792	202.80	0	2396	154	342	0.45
SCAF_304	23571	3260	138.31	0	1630	176	168	1.05
SCAF_305	23555	1984	84.23	0	992	97	84	1.15
SCAF_306	23322	1268	54.37	0	634	50	51	0.98
SCAF_307	23295	4246	182.27	0	2123	106	290	0.37
SCAF_308	23075	2	0.09	0	1	0	0	0
SCAF_309	23057	3732	161.86	0	1866	123	273	0.45
SCAF_31	106626	8582	80.49	0	4291	371	181	2.05
SCAF_310	23011	5496	238.84	0	2748	187	412	0.45
SCAF_311	22999	1170	50.87	0	585	31	28	1.11
SCAF_312	22896	5970	260.74	0	2985	219	467	0.47
SCAF_313	22877	1310	57.26	0	655	52	36	1.44
SCAF_314	22871	36	1.57	0	18	0	1	0.00
SCAF_315	22844	1688	73.89	0	844	43	24	1.79
SCAF_316	22844	1656	72.49	0	828	52	104	0.50
SCAF_317	22833	3674	160.91	0	1837	166	249	0.67
SCAF_318	22713	2450	107.87	0	1225	55	44	1.25
SCAF_319	22685	1688	74.41	0	844	51	62	0.82
SCAF_32	102192	11458	112.12	0	5729	549	263	2.09
SCAF_320	22653	1904	84.05	0	952	51	60	0.85
SCAF_321	22554	5100	226.12	0	2550	176	336	0.52
SCAF_322	22539	4026	178.62	0	2013	103	245	0.42
SCAF_323	22525	1386	61.53	0	693	62	31	2.00
SCAF_324	22489	3056	135.89	0	1528	216	149	1.45
SCAF_325	22468	2148	95.60	0	1074	100	79	1.27
SCAF_326	22392	8	0.36	0	4	0	0	0
SCAF_327	22337	1234	55.24	0	617	35	43	0.81
SCAF_328	22280	0	0.00	0	0	0	0	0
SCAF_329	22245	2274	102.23	0	1137	69	97	0.71
SCAF_33	98221	13266	135.06	0	6633	797	666	1.20
SCAF_330	22040	2070	93.92	0	1035	67	89	0.75
SCAF_331	22029	1166	52.93	0	583	21	25	0.84
SCAF_332	21923	3672	167.50	0	1836	121	206	0.59
SCAF_333	21867	1004	45.91	0	502	37	22	1.68
SCAF_334	21813	4024	184.48	0	2012	150	247	0.61
SCAF_335	21800	2430	111.47	0	1215	106	86	1.23
SCAF_336	21691	1962	90.45	0	981	46	42	1.10
SCAF_337	21675	2398	110.63	0	1199	57	88	0.65
SCAF_338	21621	2116	97.87	0	1058	50	48	1.04
SCAF_339	21529	1936	89.93	0	968	53	48	1.10
SCAF_34	97882	12852	131.30	0	6426	835	601	1.39
SCAF_340	21472	2232	103.95	0	1116	78	69	1.13
SCAF_341	21449	3656	170.45	0	1828	119	184	0.65
SCAF_342	21444	5160	240.63	0	2580	360	112	3.21
SCAF_343	21365	2566	120.10	0	1283	83	140	0.59
SCAF_344	21355	1438	67.34	0	719	96	56	1.71
SCAF_345	21334	4196	196.68	0	2098	158	275	0.57
SCAF_346	21294	0	0.00	0	0	0	0	0
SCAF_347	21288	1872	87.94	0	936	53	58	0.91
SCAF_348	21209	1120	52.81	0	560	64	53	1.21
SCAF_349	21199	1472	69.44	0	736	41	40	1.02
SCAF_35	95705	5588	58.39	0	2794	92	92	1.00
SCAF_350	21189	1554	73.34	0	777	21	10	2.10
SCAF_351	21106	1992	94.38	0	996	142	108	1.31
SCAF_352	21098	1244	58.96	0	622	45	47	0.96
SCAF_353	21078	1276	60.54	0	638	51	52	0.98
SCAF_354	20991	1664	79.27	0	832	59	63	0.94
SCAF_355	20981	552	26.31	0	276	8	6	1.33
SCAF_356	20980	4364	208.01	0	2182	142	279	0.51
SCAF_357	20976	1472	70.18	0	736	33	61	0.54
SCAF_358	20871	1340	64.20	0	670	40	28	1.43
SCAF_359	20831	1896	91.02	0	948	54	60	0.90
SCAF_36	94431	8776	92.94	0	4388	571	382	1.49
SCAF_360	20777	1586	76.33	0	793	38	53	0.72
SCAF_361	20737	2406	116.02	0	1203	72	126	0.57
SCAF_362	20702	3192	154.19	0	1596	150	152	0.99
SCAF_363	20586	282	13.70	0	141	20	12	1.67
SCAF_364	20574	2266	110.14	0	1133	103	104	0.99
SCAF_365	20553	926	45.05	0	463	29	24	1.21
SCAF_366	20522	1538	74.94	0	769	49	51	0.96
SCAF_367	20517	1438	70.09	0	719	52	46	1.13
SCAF_368	20452	1278	62.49	0	639	67	54	1.24
SCAF_369	20438	2100	102.75	0	1050	138	98	1.41
SCAF_37	92851	9788	105.42	0	4894	448	366	1.22
SCAF_370	20350	2874	141.23	0	1437	72	73	0.99
SCAF_371	20349	2270	111.55	0	1135	57	52	1.10
SCAF_372	20285	758	37.37	0	379	44	15	2.93
SCAF_373	20282	1330	65.58	0	665	37	21	1.76
SCAF_374	20282	10	0.49	0	5	0	0	0
SCAF_375	20179	2420	119.93	0	1210	102	95	1.07
SCAF_376	20174	5490	272.13	0	2745	185	383	0.48
SCAF_377	20160	4162	206.45	0	2081	133	283	0.47
SCAF_378	20157	30	1.49	0	15	0	0	0
SCAF_379	20150	1898	94.19	0	949	94	95	0.99
SCAF_38	89142	9092	101.99	0	4546	557	419	1.33
SCAF_380	20140	1630	80.93	0	815	43	34	1.26
SCAF_381	20082	2664	132.66	0	1332	100	130	0.77
SCAF_382	20068	1708	85.11	0	854	44	60	0.73
SCAF_383	20052	1952	97.35	0	976	62	79	0.78
SCAF_384	20039	2068	103.20	0	1034	98	95	1.03
SCAF_385	20036	2182	108.90	0	1091	103	80	1.29
SCAF_386	20004	4106	205.26	0	2053	140	298	0.47
SCAF_387	19967	2182	109.28	0	1091	65	110	0.59
SCAF_388	19953	3512	176.01	0	1756	170	135	1.26
SCAF_389	19874	1636	82.32	0	818	35	26	1.35
SCAF_39	88257	9802	111.06	0	4901	443	386	1.15
SCAF_390	19870	90	4.53	0	45	0	1	0.00
SCAF_391	19819	2678	135.12	0	1339	66	130	0.51
SCAF_392	19814	2022	102.05	0	1011	55	57	0.96
SCAF_393	19805	1404	70.89	0	702	77	58	1.33
SCAF_394	19796	4540	229.34	0	2270	134	338	0.40
SCAF_395	19788	54	2.73	0	27	0	1	0.00
SCAF_396	19769	2596	131.32	0	1298	59	106	0.56
SCAF_397	19737	1710	86.64	0	855	93	59	1.58
SCAF_398	19694	3932	199.65	0	1966	160	193	0.83
SCAF_399	19627	3794	193.31	0	1897	128	242	0.53
SCAF_4	2601389	0	0.00	0	0	0	0	0
SCAF_40	85354	11642	136.40	0	5821	659	526	1.25
SCAF_400	19559	3176	162.38	0	1588	117	175	0.67
SCAF_401	19529	2966	151.88	0	1483	104	141	0.74
SCAF_402	19485	1644	84.37	0	822	50	56	0.89
SCAF_403	19440	1724	88.68	0	862	70	60	1.17
SCAF_404	19429	1510	77.72	0	755	48	50	0.96
SCAF_405	19412	1328	68.41	0	664	43	51	0.84
SCAF_406	19412	2420	124.67	0	1210	94	119	0.79
SCAF_407	19392	2006	103.44	0	1003	69	86	0.80
SCAF_408	19383	1354	69.86	0	677	44	44	1.00
SCAF_409	19350	1838	94.99	0	919	60	66	0.91
SCAF_41	82239	7964	96.84	0	3982	577	365	1.58
SCAF_410	19334	3364	173.99	0	1682	124	185	0.67
SCAF_411	19319	514	26.61	0	257	8	6	1.33
SCAF_412	19298	3002	155.56	0	1501	219	132	1.66
SCAF_413	19281	2724	141.28	0	1362	147	117	1.26
SCAF_414	19250	1358	70.55	0	679	75	61	1.23
SCAF_415	19240	2398	124.64	0	1199	89	118	0.75
SCAF_416	19198	1532	79.80	0	766	78	49	1.59
SCAF_417	19156	1306	68.18	0	653	30	49	0.61
SCAF_418	19069	0	0.00	0	0	0	0	0
SCAF_419	19061	1342	70.41	0	671	57	34	1.68
SCAF_42	77162	7338	95.10	0	3669	477	324	1.47
SCAF_420	19040	1492	78.36	0	746	35	47	0.74
SCAF_421	19012	4616	242.79	0	2308	147	299	0.49
SCAF_422	18950	752	39.68	0	376	37	26	1.42
SCAF_423	18945	4434	234.05	0	2217	155	322	0.48
SCAF_424	18943	1132	59.76	0	566	32	25	1.28
SCAF_425	18932	2338	123.49	0	1169	82	133	0.62
SCAF_426	18882	1732	91.73	0	866	62	82	0.76
SCAF_427	18874	2132	112.96	0	1066	94	96	0.98
SCAF_428	18866	1864	98.80	0	932	90	67	1.34
SCAF_429	18866	1544	81.84	0	772	89	85	1.05
SCAF_43	76714	9560	124.62	0	4780	599	411	1.46
SCAF_430	18815	2784	147.97	0	1392	60	126	0.48
SCAF_431	18805	1912	101.68	0	956	102	105	0.97
SCAF_432	18790	2518	134.01	0	1259	136	125	1.09
SCAF_433	18773	1562	83.20	0	781	47	53	0.89
SCAF_434	18766	1330	70.87	0	665	59	43	1.37
SCAF_435	18753	1286	68.58	0	643	68	48	1.42
SCAF_436	18746	670	35.74	0	335	66	38	1.74
SCAF_437	18721	3850	205.65	0	1925	90	307	0.29
SCAF_438	18669	1910	102.31	0	955	62	65	0.95
SCAF_439	18588	992	53.37	0	496	45	19	2.37
SCAF_44	76272	6422	84.20	0	3211	231	138	1.67
SCAF_440	18561	2478	133.51	0	1239	74	66	1.12
SCAF_441	18530	1944	104.91	0	972	102	66	1.55
SCAF_442	18489	1662	89.89	0	831	50	68	0.74
SCAF_443	18479	1706	92.32	0	853	37	64	0.58
SCAF_444	18424	1714	93.03	0	857	104	61	1.70
SCAF_445	18396	4130	224.51	0	2065	128	255	0.50
SCAF_446	18392	1204	65.46	0	602	81	53	1.53
SCAF_447	18255	2218	121.50	0	1109	66	103	0.64
SCAF_448	18252	1870	102.45	0	935	88	83	1.06
SCAF_449	18248	3410	186.87	0	1705	100	224	0.45
SCAF_45	73110	16400	224.32	0	8200	426	1165	0.37
SCAF_450	18208	1166	64.04	0	583	33	29	1.14
SCAF_451	18202	2128	116.91	0	1064	67	78	0.86
SCAF_452	18192	1776	97.63	0	888	50	60	0.83
SCAF_453	18150	1152	63.47	0	576	34	40	0.85
SCAF_454	18134	1248	68.82	0	624	28	58	0.48
SCAF_455	18114	1490	82.26	0	745	30	43	0.70
SCAF_456	18112	1280	70.67	0	640	41	31	1.32
SCAF_457	18054	3012	166.83	0	1506	185	150	1.23
SCAF_458	18006	3850	213.82	0	1925	150	283	0.53
SCAF_459	18000	1646	91.44	0	823	45	48	0.94
SCAF_46	72118	8980	124.52	0	4490	613	471	1.30
SCAF_460	17967	1688	93.95	0	844	63	48	1.31
SCAF_461	17943	2228	124.17	0	1114	73	79	0.92
SCAF_462	17929	1122	62.58	0	561	34	12	2.83
SCAF_463	17921	756	42.19	0	378	14	18	0.78
SCAF_464	17913	4534	253.11	0	2267	181	320	0.57
SCAF_465	17912	1806	100.83	0	903	66	99	0.67
SCAF_466	17886	1388	77.60	0	694	47	39	1.21
SCAF_467	17859	752	42.11	0	376	28	12	2.33
SCAF_468	17837	966	54.16	0	483	39	37	1.05
SCAF_469	17802	1396	78.42	0	698	48	54	0.89
SCAF_47	70166	9106	129.78	0	4553	548	453	1.21
SCAF_470	17776	874	49.17	0	437	35	49	0.71
SCAF_471	17682	1458	82.46	0	729	36	56	0.64
SCAF_472	17646	2038	115.49	0	1019	107	61	1.75
SCAF_473	17646	1432	81.15	0	716	74	44	1.68
SCAF_474	17642	94	5.33	0	47	0	1	0.00
SCAF_475	17613	220	12.49	0	110	5	4	1.25
SCAF_476	17602	1272	72.26	0	636	33	18	1.83
SCAF_477	17571	1244	70.80	0	622	27	30	0.90
SCAF_478	17535	3038	173.25	0	1519	101	167	0.60
SCAF_479	17528	768	43.82	0	384	13	9	1.44
SCAF_48	69627	8848	127.08	0	4424	513	424	1.21
SCAF_480	17503	2934	167.63	0	1467	105	193	0.54
SCAF_481	17502	1970	112.56	0	985	70	99	0.71
SCAF_482	17480	1840	105.26	0	920	43	84	0.51
SCAF_483	17476	1740	99.57	0	870	60	85	0.71
SCAF_484	17457	1070	61.29	0	535	36	33	1.09
SCAF_485	17386	4314	248.13	0	2157	160	281	0.57
SCAF_486	17362	3986	229.58	0	1993	162	302	0.54
SCAF_487	17332	1940	111.93	0	970	56	128	0.44
SCAF_488	17327	3658	211.12	0	1829	113	266	0.42
SCAF_489	17303	4026	232.68	0	2013	153	312	0.49
SCAF_49	69624	4530	65.06	0	2265	136	70	1.94
SCAF_490	17273	3976	230.19	0	1988	105	285	0.37
SCAF_491	17245	2614	151.58	0	1307	99	61	1.62
SCAF_492	17239	4004	232.26	0	2002	104	363	0.29
SCAF_493	17219	4260	247.40	0	2130	157	304	0.52
SCAF_494	17218	2164	125.68	0	1082	72	127	0.57
SCAF_495	17211	1910	110.98	0	955	61	82	0.74
SCAF_496	17198	3904	227.00	0	1952	105	273	0.38
SCAF_497	17190	1218	70.86	0	609	27	38	0.71
SCAF_498	17162	1166	67.94	0	583	49	50	0.98
SCAF_499	17147	2328	135.77	0	1164	61	134	0.46
SCAF_5	2032088	0	0.00	0	0	0	0	0
SCAF_50	68258	8596	125.93	0	4298	535	402	1.33
SCAF_500	17144	1708	99.63	0	854	56	68	0.82
SCAF_501	17142	1460	85.17	0	730	32	62	0.52
SCAF_502	17124	1896	110.72	0	948	106	94	1.13
SCAF_503	17118	26	1.52	0	13	1	0	0
SCAF_504	17076	1086	63.60	0	543	61	47	1.30
SCAF_505	17047	0	0.00	0	0	0	0	0
SCAF_506	17043	1312	76.98	0	656	67	21	3.19
SCAF_507	17035	2266	133.02	0	1133	99	95	1.04
SCAF_508	17021	1836	107.87	0	918	89	79	1.13
SCAF_509	16971	3164	186.44	0	1582	118	239	0.49
SCAF_51	66966	7236	108.05	0	3618	416	264	1.58
SCAF_510	16897	1816	107.47	0	908	93	78	1.19
SCAF_511	16849	3182	188.85	0	1591	120	164	0.73
SCAF_512	16807	2666	158.62	0	1333	117	134	0.87
SCAF_513	16787	1140	67.91	0	570	36	40	0.90
SCAF_514	16784	3346	199.36	0	1673	110	257	0.43
SCAF_515	16776	4460	265.86	0	2230	156	291	0.54
SCAF_516	16745	600	35.83	0	300	8	11	0.73
SCAF_517	16741	2948	176.09	0	1474	81	155	0.52
SCAF_518	16733	1778	106.26	0	889	76	72	1.06
SCAF_519	16710	2526	151.17	0	1263	88	125	0.70
SCAF_52	66855	4846	72.49	0	2423	247	227	1.09
SCAF_520	16702	76	4.55	0	38	0	0	0
SCAF_521	16701	2554	152.92	0	1277	88	173	0.51
SCAF_522	16645	1020	61.28	0	510	28	34	0.82
SCAF_523	16623	2822	169.76	0	1411	99	141	0.70
