Chromosome	Length	Total Variants	VarPerKb	SNP	INDEL	Ts	Tv	Ts/Tv
SCAF_18	160122	5282	32.99	2641	0	1923	718	2.68
SCAF_180	30131	1252	41.55	626	0	467	159	2.94
SCAF_181	30071	1154	38.38	577	0	412	165	2.50
SCAF_182	30032	1238	41.22	619	0	399	220	1.81
SCAF_183	30005	424	14.13	212	0	144	68	2.12
SCAF_184	29541	1262	42.72	631	0	428	203	2.11
SCAF_185	29415	1140	38.76	570	0	395	175	2.26
SCAF_186	29375	1278	43.51	639	0	319	320	1.00
SCAF_187	29360	650	22.14	325	0	217	108	2.01
SCAF_188	29327	810	27.62	405	0	294	111	2.65
SCAF_189	29236	1050	35.91	525	0	374	151	2.48
SCAF_19	139354	2742	19.68	1371	0	1107	264	4.19
SCAF_190	29216	1218	41.69	609	0	396	213	1.86
SCAF_191	29200	1370	46.92	685	0	421	264	1.59
SCAF_192	29083	94	3.23	47	0	34	13	2.62
SCAF_193	29081	1170	40.23	585	0	419	166	2.52
SCAF_194	28863	100	3.46	50	0	37	13	2.85
SCAF_195	28688	1260	43.92	630	0	400	230	1.74
SCAF_196	28688	1314	45.80	657	0	384	273	1.41
SCAF_197	28670	782	27.28	391	0	276	115	2.40
SCAF_198	28585	486	17.00	243	0	179	64	2.80
SCAF_199	28585	970	33.93	485	0	355	130	2.73
SCAF_2	4079479	132744	32.54	66372	0	48156	18216	2.64
SCAF_20	131876	3548	26.90	1774	0	1286	488	2.64
SCAF_200	28563	1140	39.91	570	0	268	302	0.89
SCAF_201	28551	1270	44.48	635	0	397	238	1.67
SCAF_202	28219	926	32.81	463	0	209	254	0.82
SCAF_203	28217	802	28.42	401	0	316	85	3.72
SCAF_204	28187	1530	54.28	765	0	473	292	1.62
SCAF_205	28138	1450	51.53	725	0	211	514	0.41
SCAF_206	28111	790	28.10	395	0	194	201	0.97
SCAF_207	27959	1076	38.48	538	0	369	169	2.18
SCAF_208	27935	10	0.36	5	0	1	4	0.25
SCAF_209	27830	1056	37.94	528	0	246	282	0.87
SCAF_21	130124	3464	26.62	1732	0	1259	473	2.66
SCAF_210	27781	1344	48.38	672	0	265	407	0.65
SCAF_211	27774	1014	36.51	507	0	368	139	2.65
SCAF_212	27772	666	23.98	333	0	223	110	2.03
SCAF_213	27728	776	27.99	388	0	287	101	2.84
SCAF_214	27690	1076	38.86	538	0	244	294	0.83
SCAF_215	27659	0	0.00	0	0	0	0	0
SCAF_216	27637	664	24.03	332	0	249	83	3.00
SCAF_217	27634	1102	39.88	551	0	371	180	2.06
SCAF_218	27594	776	28.12	388	0	257	131	1.96
SCAF_219	27563	1164	42.23	582	0	323	259	1.25
SCAF_22	121580	3884	31.95	1942	0	1357	585	2.32
SCAF_220	27545	766	27.81	383	0	264	119	2.22
SCAF_221	27530	1166	42.35	583	0	280	303	0.92
SCAF_222	27515	928	33.73	464	0	325	139	2.34
SCAF_223	27476	1226	44.62	613	0	356	257	1.39
SCAF_224	27450	1230	44.81	615	0	350	265	1.32
SCAF_225	27344	1306	47.76	653	0	460	193	2.38
SCAF_226	27270	516	18.92	258	0	172	86	2.00
SCAF_227	27232	1126	41.35	563	0	339	224	1.51
SCAF_228	27189	1152	42.37	576	0	329	247	1.33
SCAF_229	27037	868	32.10	434	0	304	130	2.34
SCAF_23	117381	3344	28.49	1672	0	1189	483	2.46
SCAF_230	26948	938	34.81	469	0	365	104	3.51
SCAF_231	26899	938	34.87	469	0	200	269	0.74
SCAF_232	26856	1026	38.20	513	0	253	260	0.97
SCAF_233	26767	1158	43.26	579	0	418	161	2.60
SCAF_234	26700	26	0.97	13	0	8	5	1.60
SCAF_235	26660	4	0.15	2	0	1	1	1.00
SCAF_236	26499	1220	46.04	610	0	145	465	0.31
SCAF_237	26482	288	10.88	144	0	95	49	1.94
SCAF_238	26369	1192	45.20	596	0	330	266	1.24
SCAF_239	26171	1038	39.66	519	0	222	297	0.75
SCAF_24	115879	4456	38.45	2228	0	1598	630	2.54
SCAF_240	26148	1184	45.28	592	0	385	207	1.86
SCAF_241	26131	1092	41.79	546	0	376	170	2.21
SCAF_242	26114	1056	40.44	528	0	138	390	0.35
SCAF_243	26085	1028	39.41	514	0	278	236	1.18
SCAF_244	26060	1482	56.87	741	0	459	282	1.63
SCAF_245	25968	956	36.81	478	0	246	232	1.06
SCAF_246	25946	6	0.23	3	0	1	2	0.50
SCAF_247	25940	924	35.62	462	0	329	133	2.47
SCAF_248	25895	854	32.98	427	0	259	168	1.54
SCAF_249	25885	1138	43.96	569	0	248	321	0.77
SCAF_25	115495	4374	37.87	2187	0	1451	736	1.97
SCAF_250	25884	592	22.87	296	0	215	81	2.65
SCAF_251	25874	1200	46.38	600	0	422	178	2.37
SCAF_252	25864	956	36.96	478	0	289	189	1.53
SCAF_253	25825	960	37.17	480	0	252	228	1.11
SCAF_254	25798	1212	46.98	606	0	385	221	1.74
SCAF_255	25728	1452	56.44	726	0	512	214	2.39
SCAF_256	25725	1056	41.05	528	0	313	215	1.46
SCAF_257	25720	288	11.20	144	0	101	43	2.35
SCAF_258	25700	1132	44.05	566	0	361	205	1.76
SCAF_259	25645	1022	39.85	511	0	337	174	1.94
SCAF_26	113072	2702	23.90	1351	0	972	379	2.56
SCAF_260	25595	966	37.74	483	0	344	139	2.47
SCAF_261	25593	936	36.57	468	0	212	256	0.83
SCAF_262	25592	950	37.12	475	0	272	203	1.34
SCAF_263	25481	718	28.18	359	0	249	110	2.26
SCAF_264	25444	988	38.83	494	0	339	155	2.19
SCAF_265	25436	1260	49.54	630	0	253	377	0.67
SCAF_266	25377	724	28.53	362	0	278	84	3.31
SCAF_267	25340	802	31.65	401	0	293	108	2.71
SCAF_268	25329	1298	51.25	649	0	379	270	1.40
SCAF_269	25264	1178	46.63	589	0	363	226	1.61
SCAF_27	110609	2268	20.50	1134	0	885	249	3.55
SCAF_270	25225	1186	47.02	593	0	238	355	0.67
SCAF_271	25206	1130	44.83	565	0	323	242	1.33
SCAF_272	25161	636	25.28	318	0	212	106	2.00
SCAF_273	25090	1050	41.85	525	0	335	190	1.76
SCAF_274	24834	1258	50.66	629	0	311	318	0.98
SCAF_275	24832	698	28.11	349	0	248	101	2.46
SCAF_276	24811	704	28.37	352	0	272	80	3.40
SCAF_277	24713	496	20.07	248	0	174	74	2.35
SCAF_278	24673	1242	50.34	621	0	202	419	0.48
SCAF_279	24542	902	36.75	451	0	230	221	1.04
SCAF_28	109542	3056	27.90	1528	0	1181	347	3.40
SCAF_280	24528	1104	45.01	552	0	353	199	1.77
SCAF_281	24435	772	31.59	386	0	235	151	1.56
SCAF_282	24359	1144	46.96	572	0	344	228	1.51
SCAF_283	24173	746	30.86	373	0	288	85	3.39
SCAF_284	24152	6	0.25	3	0	1	2	0.50
SCAF_285	24110	1022	42.39	511	0	312	199	1.57
SCAF_286	24066	676	28.09	338	0	217	121	1.79
SCAF_287	23981	784	32.69	392	0	242	150	1.61
SCAF_288	23980	1094	45.62	547	0	291	256	1.14
SCAF_289	23950	1038	43.34	519	0	338	181	1.87
SCAF_29	108319	2966	27.38	1483	0	1079	404	2.67
SCAF_290	23945	964	40.26	482	0	319	163	1.96
SCAF_291	23886	830	34.75	415	0	242	173	1.40
SCAF_292	23860	472	19.78	236	0	151	85	1.78
SCAF_293	23814	836	35.11	418	0	182	236	0.77
SCAF_294	23796	1024	43.03	512	0	150	362	0.41
SCAF_295	23767	910	38.29	455	0	212	243	0.87
SCAF_296	23762	1124	47.30	562	0	324	238	1.36
SCAF_297	23695	590	24.90	295	0	233	62	3.76
SCAF_298	23666	908	38.37	454	0	260	194	1.34
SCAF_299	23648	952	40.26	476	0	356	120	2.97
SCAF_3	3666439	112518	30.69	56259	0	41500	14759	2.81
SCAF_30	107902	5760	53.38	2880	0	1948	932	2.09
SCAF_300	23643	0	0.00	0	0	0	0	0
SCAF_301	23638	1132	47.89	566	0	427	139	3.07
SCAF_302	23633	1064	45.02	532	0	131	401	0.33
SCAF_303	23629	894	37.83	447	0	201	246	0.82
SCAF_304	23571	664	28.17	332	0	247	85	2.91
SCAF_305	23555	582	24.71	291	0	221	70	3.16
SCAF_306	23322	458	19.64	229	0	158	71	2.23
SCAF_307	23295	1070	45.93	535	0	169	366	0.46
SCAF_308	23075	0	0.00	0	0	0	0	0
SCAF_309	23057	930	40.33	465	0	216	249	0.87
SCAF_31	106626	3482	32.66	1741	0	1287	454	2.83
SCAF_310	23011	902	39.20	451	0	204	247	0.83
SCAF_311	22999	712	30.96	356	0	221	135	1.64
SCAF_312	22896	960	41.93	480	0	189	291	0.65
SCAF_313	22877	1086	47.47	543	0	405	138	2.93
SCAF_314	22871	22	0.96	11	0	6	5	1.20
SCAF_315	22844	1066	46.66	533	0	365	168	2.17
SCAF_316	22844	1168	51.13	584	0	372	212	1.75
SCAF_317	22833	1318	57.72	659	0	393	266	1.48
SCAF_318	22713	922	40.59	461	0	282	179	1.58
SCAF_319	22685	890	39.23	445	0	287	158	1.82
SCAF_32	102192	3410	33.37	1705	0	1226	479	2.56
SCAF_320	22653	1084	47.85	542	0	312	230	1.36
SCAF_321	22554	1066	47.26	533	0	272	261	1.04
SCAF_322	22539	948	42.06	474	0	216	258	0.84
SCAF_323	22525	676	30.01	338	0	255	83	3.07
SCAF_324	22489	586	26.06	293	0	223	70	3.19
SCAF_325	22468	608	27.06	304	0	214	90	2.38
SCAF_326	22392	0	0.00	0	0	0	0	0
SCAF_327	22337	784	35.10	392	0	235	157	1.50
SCAF_328	22280	0	0.00	0	0	0	0	0
SCAF_329	22245	922	41.45	461	0	297	164	1.81
SCAF_33	98221	3154	32.11	1577	0	1097	480	2.29
SCAF_330	22040	836	37.93	418	0	256	162	1.58
SCAF_331	22029	830	37.68	415	0	239	176	1.36
SCAF_332	21923	944	43.06	472	0	240	232	1.03
SCAF_333	21867	902	41.25	451	0	357	94	3.80
SCAF_334	21813	902	41.35	451	0	240	211	1.14
SCAF_335	21800	696	31.93	348	0	262	86	3.05
SCAF_336	21691	984	45.36	492	0	320	172	1.86
SCAF_337	21675	832	38.39	416	0	233	183	1.27
SCAF_338	21621	1050	48.56	525	0	319	206	1.55
SCAF_339	21529	1052	48.86	526	0	303	223	1.36
SCAF_34	97882	2898	29.61	1449	0	1072	377	2.84
SCAF_340	21472	926	43.13	463	0	324	139	2.33
SCAF_341	21449	816	38.04	408	0	189	219	0.86
SCAF_342	21444	638	29.75	319	0	238	81	2.94
SCAF_343	21365	932	43.62	466	0	238	228	1.04
SCAF_344	21355	324	15.17	162	0	121	41	2.95
SCAF_345	21334	954	44.72	477	0	221	256	0.86
SCAF_346	21294	0	0.00	0	0	0	0	0
SCAF_347	21288	914	42.93	457	0	267	190	1.41
SCAF_348	21209	264	12.45	132	0	102	30	3.40
SCAF_349	21199	898	42.36	449	0	274	175	1.57
SCAF_35	95705	4776	49.90	2388	0	1372	1016	1.35
SCAF_350	21189	806	38.04	403	0	233	170	1.37
SCAF_351	21106	572	27.10	286	0	207	79	2.62
SCAF_352	21098	500	23.70	250	0	169	81	2.09
SCAF_353	21078	622	29.51	311	0	221	90	2.46
SCAF_354	20991	1050	50.02	525	0	346	179	1.93
SCAF_355	20981	944	44.99	472	0	323	149	2.17
SCAF_356	20980	828	39.47	414	0	181	233	0.78
SCAF_357	20976	828	39.47	414	0	271	143	1.90
SCAF_358	20871	708	33.92	354	0	232	122	1.90
SCAF_359	20831	862	41.38	431	0	282	149	1.89
SCAF_36	94431	1886	19.97	943	0	715	228	3.14
SCAF_360	20777	984	47.36	492	0	301	191	1.58
SCAF_361	20737	858	41.38	429	0	258	171	1.51
SCAF_362	20702	910	43.96	455	0	293	162	1.81
SCAF_363	20586	60	2.91	30	0	18	12	1.50
SCAF_364	20574	836	40.63	418	0	328	90	3.64
SCAF_365	20553	426	20.73	213	0	141	72	1.96
SCAF_366	20522	942	45.90	471	0	339	132	2.57
SCAF_367	20517	736	35.87	368	0	259	109	2.38
SCAF_368	20452	300	14.67	150	0	107	43	2.49
SCAF_369	20438	642	31.41	321	0	248	73	3.40
SCAF_37	92851	2956	31.84	1478	0	1119	359	3.12
SCAF_370	20350	1020	50.12	510	0	304	206	1.48
SCAF_371	20349	1074	52.78	537	0	302	235	1.29
SCAF_372	20285	784	38.65	392	0	329	63	5.22
SCAF_373	20282	972	47.92	486	0	355	131	2.71
SCAF_374	20282	2	0.10	1	0	0	1	0.00
SCAF_375	20179	706	34.99	353	0	208	145	1.43
SCAF_376	20174	764	37.87	382	0	173	209	0.83
SCAF_377	20160	840	41.67	420	0	199	221	0.90
SCAF_378	20157	0	0.00	0	0	0	0	0
SCAF_379	20150	206	10.22	103	0	74	29	2.55
SCAF_38	89142	2250	25.24	1125	0	789	336	2.35
SCAF_380	20140	982	48.76	491	0	298	193	1.54
SCAF_381	20082	852	42.43	426	0	215	211	1.02
SCAF_382	20068	920	45.84	460	0	308	152	2.03
SCAF_383	20052	834	41.59	417	0	277	140	1.98
SCAF_384	20039	396	19.76	198	0	129	69	1.87
SCAF_385	20036	708	35.34	354	0	264	90	2.93
SCAF_386	20004	790	39.49	395	0	182	213	0.85
SCAF_387	19967	834	41.77	417	0	201	216	0.93
SCAF_388	19953	614	30.77	307	0	210	97	2.16
SCAF_389	19874	754	37.94	377	0	251	126	1.99
SCAF_39	88257	3690	41.81	1845	0	1183	662	1.79
SCAF_390	19870	16	0.81	8	0	4	4	1.00
SCAF_391	19819	1078	54.39	539	0	298	241	1.24
SCAF_392	19814	660	33.31	330	0	202	128	1.58
SCAF_393	19805	208	10.50	104	0	75	29	2.59
SCAF_394	19796	798	40.31	399	0	170	229	0.74
SCAF_395	19788	34	1.72	17	0	8	9	0.89
SCAF_396	19769	788	39.86	394	0	181	213	0.85
SCAF_397	19737	636	32.22	318	0	247	71	3.48
SCAF_398	19694	856	43.47	428	0	247	181	1.36
SCAF_399	19627	716	36.48	358	0	160	198	0.81
SCAF_4	2601389	81866	31.47	40933	0	29733	11200	2.65
SCAF_40	85354	2580	30.23	1290	0	949	341	2.78
SCAF_400	19559	750	38.35	375	0	235	140	1.68
SCAF_401	19529	920	47.11	460	0	299	161	1.86
SCAF_402	19485	874	44.86	437	0	279	158	1.77
SCAF_403	19440	622	32.00	311	0	229	82	2.79
SCAF_404	19429	740	38.09	370	0	265	105	2.52
SCAF_405	19412	566	29.16	283	0	189	94	2.01
SCAF_406	19412	828	42.65	414	0	233	181	1.29
SCAF_407	19392	816	42.08	408	0	234	174	1.34
SCAF_408	19383	706	36.42	353	0	219	134	1.63
SCAF_409	19350	900	46.51	450	0	309	141	2.19
SCAF_41	82239	2112	25.68	1056	0	802	254	3.16
SCAF_410	19334	766	39.62	383	0	193	190	1.02
SCAF_411	19319	432	22.36	216	0	123	93	1.32
SCAF_412	19298	522	27.05	261	0	207	54	3.83
SCAF_413	19281	584	30.29	292	0	221	71	3.11
SCAF_414	19250	662	34.39	331	0	254	77	3.30
SCAF_415	19240	842	43.76	421	0	268	153	1.75
SCAF_416	19198	714	37.19	357	0	247	110	2.25
SCAF_417	19156	1074	56.07	537	0	314	223	1.41
SCAF_418	19069	0	0.00	0	0	0	0	0
SCAF_419	19061	218	11.44	109	0	74	35	2.11
SCAF_42	77162	1888	24.47	944	0	711	233	3.05
SCAF_420	19040	978	51.37	489	0	274	215	1.27
SCAF_421	19012	812	42.71	406	0	194	212	0.92
SCAF_422	18950	154	8.13	77	0	62	15	4.13
SCAF_423	18945	870	45.92	435	0	160	275	0.58
SCAF_424	18943	812	42.87	406	0	255	151	1.69
SCAF_425	18932	898	47.43	449	0	277	172	1.61
SCAF_426	18882	732	38.77	366	0	222	144	1.54
SCAF_427	18874	640	33.91	320	0	228	92	2.48
SCAF_428	18866	496	26.29	248	0	191	57	3.35
SCAF_429	18866	710	37.63	355	0	240	115	2.09
SCAF_43	76714	2158	28.13	1079	0	780	299	2.61
SCAF_430	18815	1010	53.68	505	0	222	283	0.78
SCAF_431	18805	554	29.46	277	0	183	94	1.95
SCAF_432	18790	670	35.66	335	0	258	77	3.35
SCAF_433	18773	816	43.47	408	0	253	155	1.63
SCAF_434	18766	558	29.73	279	0	199	80	2.49
SCAF_435	18753	260	13.86	130	0	98	32	3.06
SCAF_436	18746	84	4.48	42	0	34	8	4.25
SCAF_437	18721	902	48.18	451	0	150	301	0.50
SCAF_438	18669	752	40.28	376	0	246	130	1.89
SCAF_439	18588	462	24.85	231	0	170	61	2.79
SCAF_44	76272	2998	39.31	1499	0	1073	426	2.52
SCAF_440	18561	906	48.81	453	0	262	191	1.37
SCAF_441	18530	668	36.05	334	0	244	90	2.71
SCAF_442	18489	880	47.60	440	0	305	135	2.26
SCAF_443	18479	626	33.88	313	0	203	110	1.85
SCAF_444	18424	258	14.00	129	0	89	40	2.23
SCAF_445	18396	768	41.75	384	0	178	206	0.86
SCAF_446	18392	170	9.24	85	0	63	22	2.86
SCAF_447	18255	746	40.87	373	0	208	165	1.26
SCAF_448	18252	676	37.04	338	0	237	101	2.35
SCAF_449	18248	732	40.11	366	0	176	190	0.93
SCAF_45	73110	3336	45.63	1668	0	462	1206	0.38
SCAF_450	18208	700	38.44	350	0	226	124	1.82
SCAF_451	18202	574	31.53	287	0	198	89	2.22
SCAF_452	18192	748	41.12	374	0	225	149	1.51
SCAF_453	18150	614	33.83	307	0	212	95	2.23
SCAF_454	18134	908	50.07	454	0	265	189	1.40
SCAF_455	18114	798	44.05	399	0	253	146	1.73
SCAF_456	18112	716	39.53	358	0	248	110	2.25
SCAF_457	18054	650	36.00	325	0	243	82	2.96
SCAF_458	18006	702	38.99	351	0	166	185	0.90
SCAF_459	18000	806	44.78	403	0	216	187	1.16
SCAF_46	72118	2444	33.89	1222	0	900	322	2.80
SCAF_460	17967	576	32.06	288	0	215	73	2.95
SCAF_461	17943	708	39.46	354	0	208	146	1.42
SCAF_462	17929	746	41.61	373	0	259	114	2.27
SCAF_463	17921	528	29.46	264	0	137	127	1.08
SCAF_464	17913	738	41.20	369	0	183	186	0.98
SCAF_465	17912	646	36.07	323	0	176	147	1.20
SCAF_466	17886	376	21.02	188	0	117	71	1.65
SCAF_467	17859	378	21.17	189	0	144	45	3.20
SCAF_468	17837	538	30.16	269	0	197	72	2.74
SCAF_469	17802	656	36.85	328	0	188	140	1.34
SCAF_47	70166	2056	29.30	1028	0	750	278	2.70
SCAF_470	17776	482	27.12	241	0	175	66	2.65
SCAF_471	17682	772	43.66	386	0	230	156	1.47
SCAF_472	17646	452	25.61	226	0	169	57	2.96
SCAF_473	17646	294	16.66	147	0	106	41	2.59
SCAF_474	17642	14	0.79	7	0	3	4	0.75
SCAF_475	17613	36	2.04	18	0	9	9	1.00
SCAF_476	17602	800	45.45	400	0	250	150	1.67
SCAF_477	17571	688	39.16	344	0	206	138	1.49
SCAF_478	17535	722	41.17	361	0	186	175	1.06
SCAF_479	17528	560	31.95	280	0	149	131	1.14
SCAF_48	69627	2460	35.33	1230	0	866	364	2.38
SCAF_480	17503	690	39.42	345	0	182	163	1.12
SCAF_481	17502	738	42.17	369	0	234	135	1.73
SCAF_482	17480	948	54.23	474	0	284	190	1.49
SCAF_483	17476	820	46.92	410	0	262	148	1.77
SCAF_484	17457	420	24.06	210	0	150	60	2.50
SCAF_485	17386	684	39.34	342	0	167	175	0.95
SCAF_486	17362	802	46.19	401	0	235	166	1.42
SCAF_487	17332	684	39.46	342	0	166	176	0.94
SCAF_488	17327	780	45.02	390	0	201	189	1.06
SCAF_489	17303	552	31.90	276	0	127	149	0.85
SCAF_49	69624	2342	33.64	1171	0	790	381	2.07
SCAF_490	17273	782	45.27	391	0	115	276	0.42
SCAF_491	17245	934	54.16	467	0	301	166	1.81
SCAF_492	17239	726	42.11	363	0	105	258	0.41
SCAF_493	17219	556	32.29	278	0	129	149	0.87
SCAF_494	17218	622	36.12	311	0	167	144	1.16
SCAF_495	17211	910	52.87	455	0	305	150	2.03
SCAF_496	17198	878	51.05	439	0	152	287	0.53
SCAF_497	17190	784	45.61	392	0	219	173	1.27
SCAF_498	17162	420	24.47	210	0	147	63	2.33
SCAF_499	17147	706	41.17	353	0	184	169	1.09
SCAF_5	2032088	65008	31.99	32504	0	23646	8858	2.67
SCAF_50	68258	2348	34.40	1174	0	841	333	2.53
SCAF_500	17144	690	40.25	345	0	188	157	1.20
SCAF_501	17142	576	33.60	288	0	170	118	1.44
SCAF_502	17124	480	28.03	240	0	181	59	3.07
SCAF_503	17118	2	0.12	1	0	0	1	0.00
SCAF_504	17076	234	13.70	117	0	98	19	5.16
SCAF_505	17047	26	1.53	13	0	3	10	0.30
SCAF_506	17043	318	18.66	159	0	117	42	2.79
SCAF_507	17035	506	29.70	253	0	177	76	2.33
SCAF_508	17021	540	31.73	270	0	197	73	2.70
SCAF_509	16971	656	38.65	328	0	157	171	0.92
SCAF_51	66966	1376	20.55	688	0	517	171	3.02
SCAF_510	16897	470	27.82	235	0	162	73	2.22
SCAF_511	16849	726	43.09	363	0	215	148	1.45
SCAF_512	16807	698	41.53	349	0	213	136	1.57
SCAF_513	16787	642	38.24	321	0	185	136	1.36
SCAF_514	16784	802	47.78	401	0	181	220	0.82
SCAF_515	16776	690	41.13	345	0	189	156	1.21
SCAF_516	16745	584	34.88	292	0	222	70	3.17
SCAF_517	16741	578	34.53	289	0	122	167	0.73
SCAF_518	16733	538	32.15	269	0	190	79	2.41
SCAF_519	16710	672	40.22	336	0	189	147	1.29
SCAF_52	66855	1434	21.45	717	0	482	235	2.05
SCAF_520	16702	2	0.12	1	0	0	1	0.00
SCAF_521	16701	820	49.10	410	0	258	152	1.70
SCAF_522	16645	868	52.15	434	0	321	113	2.84
SCAF_523	16623	584	35.13	292	0	148	144	1.03
SCAF_524	16568	490	29.58	245	0	163	82	1.99
SCAF_525	16548	726	43.87	363	0	216	147	1.47
SCAF_526	16541	800	48.36	400	0	107	293	0.37
SCAF_527	16518	28	1.70	14	0	6	8	0.75
SCAF_528	16510	686	41.55	343	0	114	229	0.50
SCAF_529	16492	464	28.13	232	0	170	62	2.74
SCAF_53	65552	1760	26.85	880	0	632	248	2.55
SCAF_530	16462	322	19.56	161	0	130	31	4.19
SCAF_531	16461	732	44.47	366	0	237	129	1.84
SCAF_532	16447	488	29.67	244	0	176	68	2.59
SCAF_533	16383	608	37.11	304	0	220	84	2.62
SCAF_534	16345	634	38.79	317	0	148	169	0.88
SCAF_535	16343	796	48.71	398	0	274	124	2.21
SCAF_536	16333	798	48.86	399	0	264	135	1.96
SCAF_537	16287	350	21.49	175	0	118	57	2.07
