Chromosome	Length	Total Variants	VarPerKb	SNP	INDEL	Ts	Tv	Ts/Tv
SCAF_173	30866	3510	113.72	0	1755	110	163	0.67
SCAF_174	30739	70	2.28	0	35	1	2	0.50
SCAF_175	30330	2556	84.27	0	1278	127	80	1.59
SCAF_176	30301	2304	76.04	0	1152	81	74	1.09
SCAF_177	30226	2698	89.26	0	1349	161	111	1.45
SCAF_178	30187	1906	63.14	0	953	86	74	1.16
SCAF_179	30183	6580	218.00	0	3290	248	484	0.51
SCAF_18	160122	16424	102.57	0	8212	947	758	1.25
SCAF_180	30131	4048	134.35	0	2024	198	165	1.20
SCAF_181	30071	2918	97.04	0	1459	184	133	1.38
SCAF_182	30032	5442	181.21	0	2721	283	271	1.04
SCAF_183	30005	638	21.26	0	319	25	19	1.32
SCAF_184	29541	3746	126.81	0	1873	148	74	2.00
SCAF_185	29415	2820	95.87	0	1410	137	93	1.47
SCAF_186	29375	5406	184.03	0	2703	217	373	0.58
SCAF_187	29360	2542	86.58	0	1271	102	91	1.12
SCAF_188	29327	4282	146.01	0	2141	329	284	1.16
SCAF_189	29236	2688	91.94	0	1344	116	109	1.06
SCAF_19	139354	5810	41.69	0	2905	322	186	1.73
SCAF_190	29216	5712	195.51	0	2856	188	179	1.05
SCAF_191	29200	3228	110.55	0	1614	83	105	0.79
SCAF_192	29083	374	12.86	0	187	8	3	2.67
SCAF_193	29081	3200	110.04	0	1600	131	139	0.94
SCAF_194	28863	986	34.16	0	493	21	21	1.00
SCAF_195	28688	3754	130.86	0	1877	123	150	0.82
SCAF_196	28688	5794	201.97	0	2897	199	377	0.53
SCAF_197	28670	3734	130.24	0	1867	198	184	1.08
SCAF_198	28585	3906	136.65	0	1953	214	224	0.96
SCAF_199	28585	2930	102.50	0	1465	121	78	1.55
SCAF_2	4079479	0	0.00	0	0	0	0	0
SCAF_20	131876	20294	153.89	0	10147	1336	1071	1.25
SCAF_200	28563	7792	272.80	0	3896	304	582	0.52
SCAF_201	28551	2998	105.01	0	1499	95	117	0.81
SCAF_202	28219	6234	220.91	0	3117	245	444	0.55
SCAF_203	28217	2448	86.76	0	1224	109	91	1.20
SCAF_204	28187	3816	135.38	0	1908	83	82	1.01
SCAF_205	28138	4710	167.39	0	2355	119	321	0.37
SCAF_206	28111	3754	133.54	0	1877	101	182	0.55
SCAF_207	27959	4502	161.02	0	2251	265	247	1.07
SCAF_208	27935	104	3.72	0	52	0	1	0.00
SCAF_209	27830	5360	192.60	0	2680	173	326	0.53
SCAF_21	130124	16342	125.59	0	8171	1010	878	1.15
SCAF_210	27781	5508	198.27	0	2754	145	363	0.40
SCAF_211	27774	3958	142.51	0	1979	310	237	1.31
SCAF_212	27772	1864	67.12	0	932	103	121	0.85
SCAF_213	27728	2862	103.22	0	1431	155	130	1.19
SCAF_214	27690	7164	258.72	0	3582	244	485	0.50
SCAF_215	27659	36	1.30	0	18	0	0	0
SCAF_216	27637	2926	105.87	0	1463	152	120	1.27
SCAF_217	27634	3210	116.16	0	1605	144	135	1.07
SCAF_218	27594	4190	151.84	0	2095	248	232	1.07
SCAF_219	27563	2398	87.00	0	1199	54	67	0.81
SCAF_22	121580	19010	156.36	0	9505	1255	984	1.28
SCAF_220	27545	4480	162.64	0	2240	301	272	1.11
SCAF_221	27530	5188	188.45	0	2594	198	334	0.59
SCAF_222	27515	1976	71.82	0	988	54	81	0.67
SCAF_223	27476	3888	141.51	0	1944	123	221	0.56
SCAF_224	27450	3480	126.78	0	1740	86	159	0.54
SCAF_225	27344	2602	95.16	0	1301	66	89	0.74
SCAF_226	27270	3046	111.70	0	1523	171	134	1.28
SCAF_227	27232	3310	121.55	0	1655	107	161	0.66
SCAF_228	27189	3242	119.24	0	1621	90	72	1.25
SCAF_229	27037	2378	87.95	0	1189	91	82	1.11
SCAF_23	117381	18592	158.39	0	9296	1112	891	1.25
SCAF_230	26948	1990	73.85	0	995	118	88	1.34
SCAF_231	26899	4378	162.76	0	2189	150	296	0.51
SCAF_232	26856	4724	175.90	0	2362	136	257	0.53
SCAF_233	26767	2280	85.18	0	1140	83	96	0.86
SCAF_234	26700	6	0.22	0	3	0	0	0
SCAF_235	26660	210	7.88	0	105	5	1	5.00
SCAF_236	26499	8162	308.01	0	4081	245	682	0.36
SCAF_237	26482	2722	102.79	0	1361	139	126	1.10
SCAF_238	26369	3482	132.05	0	1741	123	247	0.50
SCAF_239	26171	5392	206.03	0	2696	187	398	0.47
SCAF_24	115879	14898	128.57	0	7449	819	691	1.19
SCAF_240	26148	2934	112.21	0	1467	109	145	0.75
SCAF_241	26131	3874	148.25	0	1937	231	185	1.25
SCAF_242	26114	5532	211.84	0	2766	159	391	0.41
SCAF_243	26085	3312	126.97	0	1656	118	200	0.59
SCAF_244	26060	2518	96.62	0	1259	71	108	0.66
SCAF_245	25968	3318	127.77	0	1659	104	167	0.62
SCAF_246	25946	70	2.70	0	35	0	0	0
SCAF_247	25940	4128	159.14	0	2064	256	263	0.97
SCAF_248	25895	1892	73.06	0	946	47	76	0.62
SCAF_249	25885	6578	254.12	0	3289	266	472	0.56
SCAF_25	115495	22458	194.45	0	11229	1107	1184	0.93
SCAF_250	25884	3324	128.42	0	1662	189	159	1.19
SCAF_251	25874	2614	101.03	0	1307	80	78	1.03
SCAF_252	25864	2424	93.72	0	1212	62	75	0.83
SCAF_253	25825	3898	150.94	0	1949	131	248	0.53
SCAF_254	25798	5010	194.20	0	2505	142	145	0.98
SCAF_255	25728	2128	82.71	0	1064	68	78	0.87
SCAF_256	25725	3362	130.69	0	1681	109	156	0.70
SCAF_257	25720	3090	120.14	0	1545	163	142	1.15
SCAF_258	25700	4684	182.26	0	2342	142	139	1.02
SCAF_259	25645	2788	108.72	0	1394	116	130	0.89
SCAF_26	113072	16600	146.81	0	8300	1064	774	1.37
SCAF_260	25595	3892	152.06	0	1946	189	157	1.20
SCAF_261	25593	5396	210.84	0	2698	210	407	0.52
SCAF_262	25592	4814	188.11	0	2407	166	321	0.52
SCAF_263	25481	2944	115.54	0	1472	147	116	1.27
SCAF_264	25444	5028	197.61	0	2514	339	301	1.13
SCAF_265	25436	3746	147.27	0	1873	97	206	0.47
SCAF_266	25377	2600	102.45	0	1300	150	99	1.52
SCAF_267	25340	3688	145.54	0	1844	272	216	1.26
SCAF_268	25329	3938	155.47	0	1969	146	222	0.66
SCAF_269	25264	2692	106.55	0	1346	85	135	0.63
SCAF_27	110609	28660	259.11	0	14330	2308	817	2.82
SCAF_270	25225	4592	182.04	0	2296	105	282	0.37
SCAF_271	25206	2764	109.66	0	1382	71	63	1.13
SCAF_272	25161	2720	108.10	0	1360	116	107	1.08
SCAF_273	25090	2774	110.56	0	1387	78	101	0.77
SCAF_274	24834	2976	119.84	0	1488	77	140	0.55
SCAF_275	24832	4252	171.23	0	2126	224	175	1.28
SCAF_276	24811	3008	121.24	0	1504	159	114	1.39
SCAF_277	24713	2258	91.37	0	1129	113	109	1.04
SCAF_278	24673	3740	151.58	0	1870	104	217	0.48
SCAF_279	24542	4854	197.78	0	2427	202	296	0.68
SCAF_28	109542	7652	69.85	0	3826	419	279	1.50
SCAF_280	24528	2644	107.80	0	1322	95	105	0.90
SCAF_281	24435	1466	60.00	0	733	56	33	1.70
SCAF_282	24359	1900	78.00	0	950	63	102	0.62
SCAF_283	24173	3140	129.90	0	1570	169	171	0.99
SCAF_284	24152	70	2.90	0	35	0	1	0.00
SCAF_285	24110	1466	60.80	0	733	39	43	0.91
SCAF_286	24066	1426	59.25	0	713	37	19	1.95
SCAF_287	23981	1066	44.45	0	533	26	27	0.96
SCAF_288	23980	3220	134.28	0	1610	120	178	0.67
SCAF_289	23950	3076	128.43	0	1538	126	134	0.94
SCAF_29	108319	29606	273.32	0	14803	1993	1229	1.62
SCAF_290	23945	2536	105.91	0	1268	111	136	0.82
SCAF_291	23886	2996	125.43	0	1498	106	140	0.76
SCAF_292	23860	1764	73.93	0	882	63	38	1.66
SCAF_293	23814	4488	188.46	0	2244	204	342	0.60
SCAF_294	23796	5644	237.18	0	2822	137	388	0.35
SCAF_295	23767	7272	305.97	0	3636	254	505	0.50
SCAF_296	23762	3132	131.81	0	1566	85	74	1.15
SCAF_297	23695	3922	165.52	0	1961	227	179	1.27
SCAF_298	23666	2938	124.14	0	1469	97	131	0.74
SCAF_299	23648	2338	98.87	0	1169	93	54	1.72
SCAF_3	3666439	0	0.00	0	0	0	0	0
SCAF_30	107902	14648	135.75	0	7324	605	252	2.40
SCAF_300	23643	52	2.20	0	26	0	0	0
SCAF_301	23638	1694	71.66	0	847	60	39	1.54
SCAF_302	23633	5904	249.82	0	2952	139	444	0.31
SCAF_303	23629	5066	214.40	0	2533	162	366	0.44
SCAF_304	23571	3888	164.95	0	1944	217	203	1.07
SCAF_305	23555	2566	108.94	0	1283	142	114	1.25
SCAF_306	23322	1578	67.66	0	789	82	70	1.17
SCAF_307	23295	4492	192.83	0	2246	123	321	0.38
SCAF_308	23075	6	0.26	0	3	0	0	0
SCAF_309	23057	4012	174.00	0	2006	144	302	0.48
SCAF_31	106626	10486	98.34	0	5243	491	215	2.28
SCAF_310	23011	5866	254.92	0	2933	209	448	0.47
SCAF_311	22999	1364	59.31	0	682	39	37	1.05
SCAF_312	22896	6344	277.08	0	3172	243	506	0.48
SCAF_313	22877	1658	72.47	0	829	58	50	1.16
SCAF_314	22871	54	2.36	0	27	0	2	0.00
SCAF_315	22844	2050	89.74	0	1025	50	34	1.47
SCAF_316	22844	1936	84.75	0	968	64	115	0.56
SCAF_317	22833	3930	172.12	0	1965	186	271	0.69
SCAF_318	22713	3104	136.66	0	1552	82	66	1.24
SCAF_319	22685	1942	85.61	0	971	64	74	0.86
SCAF_32	102192	13536	132.46	0	6768	658	361	1.82
SCAF_320	22653	2240	98.88	0	1120	68	82	0.83
SCAF_321	22554	5444	241.38	0	2722	191	377	0.51
SCAF_322	22539	4294	190.51	0	2147	115	268	0.43
SCAF_323	22525	1692	75.12	0	846	85	42	2.02
SCAF_324	22489	3696	164.35	0	1848	286	196	1.46
SCAF_325	22468	2574	114.56	0	1287	139	107	1.30
SCAF_326	22392	34	1.52	0	17	0	0	0
SCAF_327	22337	1548	69.30	0	774	37	59	0.63
SCAF_328	22280	0	0.00	0	0	0	0	0
SCAF_329	22245	2736	122.99	0	1368	98	120	0.82
SCAF_33	98221	16832	171.37	0	8416	1096	955	1.15
SCAF_330	22040	2490	112.98	0	1245	95	116	0.82
SCAF_331	22029	1298	58.92	0	649	23	30	0.77
SCAF_332	21923	3904	178.08	0	1952	133	225	0.59
SCAF_333	21867	1184	54.15	0	592	44	26	1.69
SCAF_334	21813	4392	201.35	0	2196	161	258	0.62
SCAF_335	21800	2912	133.58	0	1456	130	129	1.01
SCAF_336	21691	2376	109.54	0	1188	63	68	0.93
SCAF_337	21675	2686	123.92	0	1343	64	102	0.63
SCAF_338	21621	2712	125.43	0	1356	78	73	1.07
SCAF_339	21529	2442	113.43	0	1221	73	67	1.09
SCAF_34	97882	16086	164.34	0	8043	1106	842	1.31
SCAF_340	21472	2670	124.35	0	1335	106	82	1.29
SCAF_341	21449	3908	182.20	0	1954	127	189	0.67
SCAF_342	21444	5924	276.25	0	2962	424	146	2.90
SCAF_343	21365	2730	127.78	0	1365	90	156	0.58
SCAF_344	21355	1840	86.16	0	920	123	70	1.76
SCAF_345	21334	4414	206.90	0	2207	167	309	0.54
SCAF_346	21294	8	0.38	0	4	0	2	0.00
SCAF_347	21288	2208	103.72	0	1104	67	72	0.93
SCAF_348	21209	1340	63.18	0	670	89	59	1.51
SCAF_349	21199	1764	83.21	0	882	54	55	0.98
SCAF_35	95705	7316	76.44	0	3658	142	126	1.13
SCAF_350	21189	1872	88.35	0	936	29	30	0.97
SCAF_351	21106	2628	124.51	0	1314	182	162	1.12
SCAF_352	21098	1526	72.33	0	763	54	51	1.06
SCAF_353	21078	1534	72.78	0	767	62	56	1.11
SCAF_354	20991	2082	99.19	0	1041	82	87	0.94
SCAF_355	20981	720	34.32	0	360	12	9	1.33
SCAF_356	20980	4652	221.73	0	2326	153	300	0.51
SCAF_357	20976	1806	86.10	0	903	47	75	0.63
SCAF_358	20871	1546	74.07	0	773	57	40	1.43
SCAF_359	20831	2132	102.35	0	1066	65	86	0.76
SCAF_36	94431	10690	113.20	0	5345	699	503	1.39
SCAF_360	20777	1952	93.95	0	976	52	68	0.76
SCAF_361	20737	2886	139.17	0	1443	100	155	0.65
SCAF_362	20702	3966	191.58	0	1983	191	217	0.88
SCAF_363	20586	362	17.58	0	181	22	13	1.69
SCAF_364	20574	2744	133.37	0	1372	155	153	1.01
SCAF_365	20553	1102	53.62	0	551	37	33	1.12
SCAF_366	20522	1804	87.91	0	902	55	68	0.81
SCAF_367	20517	1604	78.18	0	802	59	51	1.16
SCAF_368	20452	1644	80.38	0	822	82	76	1.08
SCAF_369	20438	2768	135.43	0	1384	177	146	1.21
SCAF_37	92851	11654	125.51	0	5827	593	468	1.27
SCAF_370	20350	3502	172.09	0	1751	96	93	1.03
SCAF_371	20349	2668	131.11	0	1334	79	74	1.07
SCAF_372	20285	894	44.07	0	447	57	19	3.00
SCAF_373	20282	1506	74.25	0	753	49	24	2.04
SCAF_374	20282	52	2.56	0	26	0	1	0.00
SCAF_375	20179	3006	148.97	0	1503	105	121	0.87
SCAF_376	20174	5782	286.61	0	2891	209	406	0.51
SCAF_377	20160	4410	218.75	0	2205	147	306	0.48
SCAF_378	20157	32	1.59	0	16	0	0	0
SCAF_379	20150	2344	116.33	0	1172	131	117	1.12
SCAF_38	89142	11320	126.99	0	5660	764	607	1.26
SCAF_380	20140	2048	101.69	0	1024	64	58	1.10
SCAF_381	20082	2860	142.42	0	1430	105	142	0.74
SCAF_382	20068	2066	102.95	0	1033	56	72	0.78
SCAF_383	20052	2344	116.90	0	1172	87	109	0.80
SCAF_384	20039	2768	138.13	0	1384	158	146	1.08
SCAF_385	20036	2650	132.26	0	1325	117	102	1.15
SCAF_386	20004	4384	219.16	0	2192	150	328	0.46
SCAF_387	19967	2436	122.00	0	1218	72	120	0.60
SCAF_388	19953	4112	206.08	0	2056	223	151	1.48
SCAF_389	19874	1894	95.30	0	947	45	40	1.12
SCAF_39	88257	11760	133.25	0	5880	584	532	1.10
SCAF_390	19870	112	5.64	0	56	0	1	0.00
SCAF_391	19819	2932	147.94	0	1466	69	145	0.48
SCAF_392	19814	2330	117.59	0	1165	70	86	0.81
SCAF_393	19805	1596	80.59	0	798	88	75	1.17
SCAF_394	19796	4868	245.91	0	2434	145	358	0.41
SCAF_395	19788	100	5.05	0	50	0	1	0.00
SCAF_396	19769	2936	148.52	0	1468	74	126	0.59
SCAF_397	19737	2166	109.74	0	1083	142	98	1.45
SCAF_398	19694	4628	235.00	0	2314	192	239	0.80
SCAF_399	19627	4126	210.22	0	2063	141	276	0.51
SCAF_4	2601389	0	0.00	0	0	0	0	0
SCAF_40	85354	14554	170.51	0	7277	907	763	1.19
SCAF_400	19559	3684	188.35	0	1842	159	234	0.68
SCAF_401	19529	3428	175.53	0	1714	139	199	0.70
SCAF_402	19485	1960	100.59	0	980	69	77	0.90
SCAF_403	19440	2008	103.29	0	1004	88	83	1.06
SCAF_404	19429	1738	89.45	0	869	56	58	0.97
SCAF_405	19412	1612	83.04	0	806	60	69	0.87
SCAF_406	19412	3022	155.68	0	1511	122	159	0.77
SCAF_407	19392	2580	133.04	0	1290	94	122	0.77
SCAF_408	19383	1608	82.96	0	804	52	63	0.83
SCAF_409	19350	2126	109.87	0	1063	72	86	0.84
SCAF_41	82239	10268	124.86	0	5134	784	508	1.54
SCAF_410	19334	3664	189.51	0	1832	131	211	0.62
SCAF_411	19319	652	33.75	0	326	10	6	1.67
SCAF_412	19298	3702	191.83	0	1851	305	184	1.66
SCAF_413	19281	3356	174.06	0	1678	195	147	1.33
SCAF_414	19250	1732	89.97	0	866	95	89	1.07
SCAF_415	19240	2806	145.84	0	1403	118	152	0.78
SCAF_416	19198	1766	91.99	0	883	95	62	1.53
SCAF_417	19156	1486	77.57	0	743	39	57	0.68
SCAF_418	19069	0	0.00	0	0	0	0	0
SCAF_419	19061	1756	92.13	0	878	80	60	1.33
SCAF_42	77162	9478	122.83	0	4739	671	491	1.37
SCAF_420	19040	1674	87.92	0	837	44	56	0.79
SCAF_421	19012	4890	257.21	0	2445	154	316	0.49
SCAF_422	18950	924	48.76	0	462	49	34	1.44
SCAF_423	18945	4710	248.61	0	2355	164	367	0.45
SCAF_424	18943	1360	71.79	0	680	44	40	1.10
SCAF_425	18932	2764	146.00	0	1382	99	171	0.58
SCAF_426	18882	2138	113.23	0	1069	77	106	0.73
SCAF_427	18874	2534	134.26	0	1267	131	128	1.02
SCAF_428	18866	2304	122.12	0	1152	136	107	1.27
SCAF_429	18866	1798	95.30	0	899	101	98	1.03
SCAF_43	76714	12056	157.16	0	6028	795	629	1.26
SCAF_430	18815	3054	162.32	0	1527	68	147	0.46
SCAF_431	18805	2388	126.99	0	1194	146	155	0.94
SCAF_432	18790	3086	164.24	0	1543	182	167	1.09
SCAF_433	18773	1976	105.26	0	988	70	76	0.92
SCAF_434	18766	1582	84.30	0	791	79	58	1.36
SCAF_435	18753	1572	83.83	0	786	84	64	1.31
SCAF_436	18746	806	43.00	0	403	85	42	2.02
SCAF_437	18721	4154	221.89	0	2077	108	345	0.31
SCAF_438	18669	2156	115.49	0	1078	72	69	1.04
SCAF_439	18588	1204	64.77	0	602	54	23	2.35
SCAF_44	76272	7706	101.03	0	3853	316	178	1.78
SCAF_440	18561	3272	176.28	0	1636	124	116	1.07
SCAF_441	18530	2278	122.94	0	1139	128	85	1.51
SCAF_442	18489	1946	105.25	0	973	58	83	0.70
SCAF_443	18479	2040	110.40	0	1020	55	84	0.65
SCAF_444	18424	2040	110.73	0	1020	116	79	1.47
SCAF_445	18396	4404	239.40	0	2202	136	287	0.47
SCAF_446	18392	1528	83.08	0	764	94	74	1.27
SCAF_447	18255	2630	144.07	0	1315	86	134	0.64
SCAF_448	18252	2390	130.94	0	1195	131	120	1.09
SCAF_449	18248	3672	201.23	0	1836	125	257	0.49
SCAF_45	73110	17698	242.07	0	8849	466	1324	0.35
SCAF_450	18208	1422	78.10	0	711	46	44	1.05
SCAF_451	18202	2328	127.90	0	1164	89	87	1.02
SCAF_452	18192	2136	117.41	0	1068	65	77	0.84
SCAF_453	18150	1350	74.38	0	675	43	51	0.84
SCAF_454	18134	1436	79.19	0	718	37	64	0.58
SCAF_455	18114	1666	91.97	0	833	39	58	0.67
SCAF_456	18112	1554	85.80	0	777	52	48	1.08
SCAF_457	18054	3710	205.49	0	1855	248	194	1.28
SCAF_458	18006	4188	232.59	0	2094	161	310	0.52
SCAF_459	18000	1848	102.67	0	924	60	66	0.91
SCAF_46	72118	11660	161.68	0	5830	863	722	1.20
SCAF_460	17967	2016	112.21	0	1008	83	68	1.22
SCAF_461	17943	2626	146.35	0	1313	89	108	0.82
SCAF_462	17929	1454	81.10	0	727	54	19	2.84
SCAF_463	17921	840	46.87	0	420	16	20	0.80
SCAF_464	17913	4766	266.06	0	2383	201	336	0.60
SCAF_465	17912	2134	119.14	0	1067	83	127	0.65
SCAF_466	17886	1734	96.95	0	867	71	53	1.34
SCAF_467	17859	840	47.04	0	420	37	12	3.08
SCAF_468	17837	1184	66.38	0	592	46	47	0.98
SCAF_469	17802	1750	98.30	0	875	60	60	1.00
SCAF_47	70166	11294	160.96	0	5647	735	616	1.19
SCAF_470	17776	1128	63.46	0	564	45	57	0.79
SCAF_471	17682	1732	97.95	0	866	52	80	0.65
SCAF_472	17646	2458	139.30	0	1229	142	91	1.56
SCAF_473	17646	1752	99.29	0	876	97	78	1.24
SCAF_474	17642	162	9.18	0	81	0	2	0.00
SCAF_475	17613	318	18.05	0	159	5	6	0.83
SCAF_476	17602	1668	94.76	0	834	53	31	1.71
SCAF_477	17571	1468	83.55	0	734	35	37	0.95
SCAF_478	17535	3352	191.16	0	1676	131	195	0.67
SCAF_479	17528	922	52.60	0	461	12	11	1.09
SCAF_48	69627	11388	163.56	0	5694	719	658	1.09
SCAF_480	17503	3118	178.14	0	1559	109	218	0.50
SCAF_481	17502	2264	129.36	0	1132	76	122	0.62
SCAF_482	17480	1958	112.01	0	979	47	95	0.49
SCAF_483	17476	2032	116.27	0	1016	78	116	0.67
SCAF_484	17457	1274	72.98	0	637	43	49	0.88
SCAF_485	17386	4626	266.08	0	2313	182	314	0.58
SCAF_486	17362	4288	246.98	0	2144	181	331	0.55
SCAF_487	17332	2054	118.51	0	1027	65	136	0.48
SCAF_488	17327	4018	231.89	0	2009	130	295	0.44
SCAF_489	17303	4320	249.67	0	2160	167	323	0.52
SCAF_49	69624	5504	79.05	0	2752	181	85	2.13
SCAF_490	17273	4262	246.74	0	2131	112	309	0.36
SCAF_491	17245	2948	170.95	0	1474	119	73	1.63
SCAF_492	17239	4314	250.25	0	2157	124	409	0.30
SCAF_493	17219	4584	266.22	0	2292	166	332	0.50
SCAF_494	17218	2400	139.39	0	1200	79	130	0.61
SCAF_495	17211	2326	135.15	0	1163	76	110	0.69
SCAF_496	17198	4166	242.24	0	2083	121	298	0.41
SCAF_497	17190	1354	78.77	0	677	28	44	0.64
SCAF_498	17162	1384	80.64	0	692	65	66	0.98
SCAF_499	17147	2572	150.00	0	1286	69	143	0.48
SCAF_5	2032088	0	0.00	0	0	0	0	0
SCAF_50	68258	10872	159.28	0	5436	706	580	1.22
SCAF_500	17144	1992	116.19	0	996	77	83	0.93
SCAF_501	17142	1622	94.62	0	811	36	78	0.46
SCAF_502	17124	2246	131.16	0	1123	131	115	1.14
SCAF_503	17118	28	1.64	0	14	1	0	0
SCAF_504	17076	1214	71.09	0	607	81	57	1.42
SCAF_505	17047	0	0.00	0	0	0	0	0
SCAF_506	17043	1784	104.68	0	892	85	36	2.36
SCAF_507	17035	2636	154.74	0	1318	131	130	1.01
SCAF_508	17021	2118	124.43	0	1059	116	92	1.26
SCAF_509	16971	3380	199.16	0	1690	126	238	0.53
SCAF_51	66966	8562	127.86	0	4281	555	358	1.55
SCAF_510	16897	2294	135.76	0	1147	127	105	1.21
SCAF_511	16849	3382	200.72	0	1691	133	185	0.72
SCAF_512	16807	2924	173.98	0	1462	133	150	0.89
SCAF_513	16787	1398	83.28	0	699	46	54	0.85
SCAF_514	16784	3604	214.73	0	1802	119	265	0.45
SCAF_515	16776	4704	280.40	0	2352	171	328	0.52
SCAF_516	16745	686	40.97	0	343	10	15	0.67
SCAF_517	16741	3220	192.34	0	1610	84	173	0.49
SCAF_518	16733	2192	131.00	0	1096	107	93	1.15
SCAF_519	16710	3114	186.36	0	1557	115	202	0.57
SCAF_52	66855	5904	88.31	0	2952	303	272	1.11
SCAF_520	16702	232	13.89	0	116	0	3	0.00
SCAF_521	16701	2782	166.58	0	1391	99	192	0.52
