Chromosome	Length	Total Variants	VarPerKb	SNP	INDEL	Ts	Tv	Ts/Tv
SCAF_176	30301	406	13.40	203	0	132	71	1.86
SCAF_177	30226	762	25.21	381	0	287	94	3.05
SCAF_178	30187	1078	35.71	539	0	385	154	2.50
SCAF_179	30183	1176	38.96	588	0	282	306	0.92
SCAF_18	160122	5202	32.49	2601	0	1931	670	2.88
SCAF_180	30131	1272	42.22	636	0	480	156	3.08
SCAF_181	30071	1148	38.18	574	0	407	167	2.44
SCAF_182	30032	1282	42.69	641	0	428	213	2.01
SCAF_183	30005	450	15.00	225	0	149	76	1.96
SCAF_184	29541	1260	42.65	630	0	428	202	2.12
SCAF_185	29415	1228	41.75	614	0	460	154	2.99
SCAF_186	29375	1224	41.67	612	0	294	318	0.92
SCAF_187	29360	660	22.48	330	0	210	120	1.75
SCAF_188	29327	790	26.94	395	0	272	123	2.21
SCAF_189	29236	1032	35.30	516	0	370	146	2.53
SCAF_19	139354	2994	21.48	1497	0	1228	269	4.57
SCAF_190	29216	1162	39.77	581	0	384	197	1.95
SCAF_191	29200	1374	47.05	687	0	422	265	1.59
SCAF_192	29083	66	2.27	33	0	20	13	1.54
SCAF_193	29081	1118	38.44	559	0	379	180	2.11
SCAF_194	28863	96	3.33	48	0	37	11	3.36
SCAF_195	28688	1296	45.18	648	0	414	234	1.77
SCAF_196	28688	1312	45.73	656	0	376	280	1.34
SCAF_197	28670	782	27.28	391	0	269	122	2.20
SCAF_198	28585	484	16.93	242	0	168	74	2.27
SCAF_199	28585	1008	35.26	504	0	373	131	2.85
SCAF_2	4079479	0	0.00	0	0	0	0	0
SCAF_20	131876	3482	26.40	1741	0	1291	450	2.87
SCAF_200	28563	1184	41.45	592	0	274	318	0.86
SCAF_201	28551	1324	46.37	662	0	428	234	1.83
SCAF_202	28219	944	33.45	472	0	212	260	0.82
SCAF_203	28217	836	29.63	418	0	334	84	3.98
SCAF_204	28187	1566	55.56	783	0	492	291	1.69
SCAF_205	28138	1408	50.04	704	0	205	499	0.41
SCAF_206	28111	772	27.46	386	0	187	199	0.94
SCAF_207	27959	1048	37.48	524	0	360	164	2.20
SCAF_208	27935	32	1.15	16	0	7	9	0.78
SCAF_209	27830	1022	36.72	511	0	249	262	0.95
SCAF_21	130124	3412	26.22	1706	0	1222	484	2.52
SCAF_210	27781	1350	48.59	675	0	271	404	0.67
SCAF_211	27774	962	34.64	481	0	328	153	2.14
SCAF_212	27772	712	25.64	356	0	236	120	1.97
SCAF_213	27728	800	28.85	400	0	303	97	3.12
SCAF_214	27690	1070	38.64	535	0	238	297	0.80
SCAF_215	27659	4	0.14	2	0	1	1	1.00
SCAF_216	27637	640	23.16	320	0	238	82	2.90
SCAF_217	27634	1060	38.36	530	0	368	162	2.27
SCAF_218	27594	730	26.46	365	0	260	105	2.48
SCAF_219	27563	1206	43.75	603	0	336	267	1.26
SCAF_22	121580	4024	33.10	2012	0	1422	590	2.41
SCAF_220	27545	796	28.90	398	0	268	130	2.06
SCAF_221	27530	1156	41.99	578	0	278	300	0.93
SCAF_222	27515	962	34.96	481	0	331	150	2.21
SCAF_223	27476	1206	43.89	603	0	352	251	1.40
SCAF_224	27450	1196	43.57	598	0	334	264	1.27
SCAF_225	27344	1318	48.20	659	0	480	179	2.68
SCAF_226	27270	484	17.75	242	0	165	77	2.14
SCAF_227	27232	1230	45.17	615	0	366	249	1.47
SCAF_228	27189	1172	43.11	586	0	329	257	1.28
SCAF_229	27037	868	32.10	434	0	295	139	2.12
SCAF_23	117381	3410	29.05	1705	0	1203	502	2.40
SCAF_230	26948	1004	37.26	502	0	393	109	3.61
SCAF_231	26899	962	35.76	481	0	214	267	0.80
SCAF_232	26856	1020	37.98	510	0	243	267	0.91
SCAF_233	26767	1282	47.89	641	0	466	175	2.66
SCAF_234	26700	0	0.00	0	0	0	0	0
SCAF_235	26660	18	0.68	9	0	3	6	0.50
SCAF_236	26499	1226	46.27	613	0	147	466	0.32
SCAF_237	26482	270	10.20	135	0	86	49	1.76
SCAF_238	26369	1138	43.16	569	0	311	258	1.21
SCAF_239	26171	972	37.14	486	0	204	282	0.72
SCAF_24	115879	4452	38.42	2226	0	1603	623	2.57
SCAF_240	26148	1198	45.82	599	0	392	207	1.89
SCAF_241	26131	1076	41.18	538	0	362	176	2.06
SCAF_242	26114	1082	41.43	541	0	142	399	0.36
SCAF_243	26085	1036	39.72	518	0	283	235	1.20
SCAF_244	26060	1438	55.18	719	0	440	279	1.58
SCAF_245	25968	924	35.58	462	0	231	231	1.00
SCAF_246	25946	24	0.92	12	0	4	8	0.50
SCAF_247	25940	904	34.85	452	0	306	146	2.10
SCAF_248	25895	922	35.61	461	0	280	181	1.55
SCAF_249	25885	1168	45.12	584	0	248	336	0.74
SCAF_25	115495	4344	37.61	2172	0	1459	713	2.05
SCAF_250	25884	566	21.87	283	0	205	78	2.63
SCAF_251	25874	1208	46.69	604	0	423	181	2.34
SCAF_252	25864	978	37.81	489	0	306	183	1.67
SCAF_253	25825	968	37.48	484	0	250	234	1.07
SCAF_254	25798	1184	45.90	592	0	376	216	1.74
SCAF_255	25728	1376	53.48	688	0	497	191	2.60
SCAF_256	25725	1042	40.51	521	0	306	215	1.42
SCAF_257	25720	312	12.13	156	0	111	45	2.47
SCAF_258	25700	1144	44.51	572	0	370	202	1.83
SCAF_259	25645	966	37.67	483	0	327	156	2.10
SCAF_26	113072	2600	22.99	1300	0	948	352	2.69
SCAF_260	25595	996	38.91	498	0	346	152	2.28
SCAF_261	25593	970	37.90	485	0	212	273	0.78
SCAF_262	25592	998	39.00	499	0	286	213	1.34
SCAF_263	25481	696	27.31	348	0	247	101	2.45
SCAF_264	25444	968	38.04	484	0	340	144	2.36
SCAF_265	25436	1268	49.85	634	0	254	380	0.67
SCAF_266	25377	728	28.69	364	0	271	93	2.91
SCAF_267	25340	852	33.62	426	0	317	109	2.91
SCAF_268	25329	1344	53.06	672	0	381	291	1.31
SCAF_269	25264	1234	48.84	617	0	394	223	1.77
SCAF_27	110609	2248	20.32	1124	0	883	241	3.66
SCAF_270	25225	1214	48.13	607	0	245	362	0.68
SCAF_271	25206	1088	43.16	544	0	311	233	1.33
SCAF_272	25161	684	27.18	342	0	229	113	2.03
SCAF_273	25090	1072	42.73	536	0	340	196	1.73
SCAF_274	24834	1248	50.25	624	0	312	312	1.00
SCAF_275	24832	660	26.58	330	0	235	95	2.47
SCAF_276	24811	674	27.17	337	0	249	88	2.83
SCAF_277	24713	508	20.56	254	0	190	64	2.97
SCAF_278	24673	1260	51.07	630	0	205	425	0.48
SCAF_279	24542	904	36.83	452	0	226	226	1.00
SCAF_28	109542	3140	28.66	1570	0	1228	342	3.59
SCAF_280	24528	1126	45.91	563	0	369	194	1.90
SCAF_281	24435	830	33.97	415	0	254	161	1.58
SCAF_282	24359	1138	46.72	569	0	339	230	1.47
SCAF_283	24173	728	30.12	364	0	271	93	2.91
SCAF_284	24152	12	0.50	6	0	2	4	0.50
SCAF_285	24110	980	40.65	490	0	295	195	1.51
SCAF_286	24066	676	28.09	338	0	225	113	1.99
SCAF_287	23981	760	31.69	380	0	237	143	1.66
SCAF_288	23980	1094	45.62	547	0	285	262	1.09
SCAF_289	23950	1076	44.93	538	0	360	178	2.02
SCAF_29	108319	3008	27.77	1504	0	1135	369	3.08
SCAF_290	23945	988	41.26	494	0	324	170	1.91
SCAF_291	23886	812	33.99	406	0	237	169	1.40
SCAF_292	23860	580	24.31	290	0	182	108	1.69
SCAF_293	23814	834	35.02	417	0	200	217	0.92
SCAF_294	23796	992	41.69	496	0	139	357	0.39
SCAF_295	23767	852	35.85	426	0	205	221	0.93
SCAF_296	23762	1168	49.15	584	0	326	258	1.26
SCAF_297	23695	606	25.58	303	0	235	68	3.46
SCAF_298	23666	886	37.44	443	0	250	193	1.30
SCAF_299	23648	954	40.34	477	0	352	125	2.82
SCAF_3	3666439	0	0.00	0	0	0	0	0
SCAF_30	107902	5718	52.99	2859	0	1941	918	2.11
SCAF_300	23643	4	0.17	2	0	2	0	0
SCAF_301	23638	1122	47.47	561	0	423	138	3.07
SCAF_302	23633	1060	44.85	530	0	131	399	0.33
SCAF_303	23629	896	37.92	448	0	198	250	0.79
SCAF_304	23571	696	29.53	348	0	265	83	3.19
SCAF_305	23555	662	28.10	331	0	243	88	2.76
SCAF_306	23322	460	19.72	230	0	161	69	2.33
SCAF_307	23295	1058	45.42	529	0	168	361	0.47
SCAF_308	23075	0	0.00	0	0	0	0	0
SCAF_309	23057	938	40.68	469	0	215	254	0.85
SCAF_31	106626	3526	33.07	1763	0	1298	465	2.79
SCAF_310	23011	896	38.94	448	0	200	248	0.81
SCAF_311	22999	758	32.96	379	0	237	142	1.67
SCAF_312	22896	970	42.37	485	0	196	289	0.68
SCAF_313	22877	1106	48.35	553	0	411	142	2.89
SCAF_314	22871	28	1.22	14	0	9	5	1.80
SCAF_315	22844	1088	47.63	544	0	377	167	2.26
SCAF_316	22844	1170	51.22	585	0	367	218	1.68
SCAF_317	22833	1260	55.18	630	0	378	252	1.50
SCAF_318	22713	926	40.77	463	0	265	198	1.34
SCAF_319	22685	956	42.14	478	0	303	175	1.73
SCAF_32	102192	3304	32.33	1652	0	1193	459	2.60
SCAF_320	22653	1078	47.59	539	0	313	226	1.38
SCAF_321	22554	1066	47.26	533	0	273	260	1.05
SCAF_322	22539	912	40.46	456	0	210	246	0.85
SCAF_323	22525	686	30.46	343	0	260	83	3.13
SCAF_324	22489	552	24.55	276	0	212	64	3.31
SCAF_325	22468	596	26.53	298	0	211	87	2.43
SCAF_326	22392	0	0.00	0	0	0	0	0
SCAF_327	22337	672	30.08	336	0	208	128	1.62
SCAF_328	22280	4	0.18	2	0	1	1	1.00
SCAF_329	22245	976	43.88	488	0	321	167	1.92
SCAF_33	98221	3106	31.62	1553	0	1106	447	2.47
SCAF_330	22040	884	40.11	442	0	274	168	1.63
SCAF_331	22029	816	37.04	408	0	233	175	1.33
SCAF_332	21923	946	43.15	473	0	240	233	1.03
SCAF_333	21867	874	39.97	437	0	347	90	3.86
SCAF_334	21813	904	41.44	452	0	241	211	1.14
SCAF_335	21800	694	31.83	347	0	249	98	2.54
SCAF_336	21691	1000	46.10	500	0	324	176	1.84
SCAF_337	21675	794	36.63	397	0	219	178	1.23
SCAF_338	21621	1118	51.71	559	0	342	217	1.58
SCAF_339	21529	1040	48.31	520	0	300	220	1.36
SCAF_34	97882	2874	29.36	1437	0	1052	385	2.73
SCAF_340	21472	942	43.87	471	0	333	138	2.41
SCAF_341	21449	848	39.54	424	0	200	224	0.89
SCAF_342	21444	624	29.10	312	0	236	76	3.11
SCAF_343	21365	912	42.69	456	0	225	231	0.97
SCAF_344	21355	308	14.42	154	0	118	36	3.28
SCAF_345	21334	912	42.75	456	0	208	248	0.84
SCAF_346	21294	0	0.00	0	0	0	0	0
SCAF_347	21288	922	43.31	461	0	268	193	1.39
SCAF_348	21209	270	12.73	135	0	103	32	3.22
SCAF_349	21199	896	42.27	448	0	277	171	1.62
SCAF_35	95705	4796	50.11	2398	0	1370	1028	1.33
SCAF_350	21189	792	37.38	396	0	224	172	1.30
SCAF_351	21106	560	26.53	280	0	193	87	2.22
SCAF_352	21098	440	20.86	220	0	151	69	2.19
SCAF_353	21078	634	30.08	317	0	225	92	2.45
SCAF_354	20991	1076	51.26	538	0	351	187	1.88
SCAF_355	20981	1006	47.95	503	0	346	157	2.20
SCAF_356	20980	826	39.37	413	0	174	239	0.73
SCAF_357	20976	876	41.76	438	0	293	145	2.02
SCAF_358	20871	704	33.73	352	0	223	129	1.73
SCAF_359	20831	936	44.93	468	0	299	169	1.77
SCAF_36	94431	1822	19.29	911	0	688	223	3.09
SCAF_360	20777	970	46.69	485	0	310	175	1.77
SCAF_361	20737	866	41.76	433	0	270	163	1.66
SCAF_362	20702	898	43.38	449	0	279	170	1.64
SCAF_363	20586	58	2.82	29	0	17	12	1.42
SCAF_364	20574	768	37.33	384	0	303	81	3.74
SCAF_365	20553	462	22.48	231	0	152	79	1.92
SCAF_366	20522	902	43.95	451	0	334	117	2.85
SCAF_367	20517	744	36.26	372	0	264	108	2.44
SCAF_368	20452	240	11.73	120	0	82	38	2.16
SCAF_369	20438	654	32.00	327	0	248	79	3.14
SCAF_37	92851	2896	31.19	1448	0	1103	345	3.20
SCAF_370	20350	1038	51.01	519	0	313	206	1.52
SCAF_371	20349	998	49.04	499	0	289	210	1.38
SCAF_372	20285	754	37.17	377	0	319	58	5.50
SCAF_373	20282	994	49.01	497	0	363	134	2.71
SCAF_374	20282	20	0.99	10	0	6	4	1.50
SCAF_375	20179	708	35.09	354	0	216	138	1.57
SCAF_376	20174	806	39.95	403	0	192	211	0.91
SCAF_377	20160	820	40.67	410	0	195	215	0.91
SCAF_378	20157	0	0.00	0	0	0	0	0
SCAF_379	20150	240	11.91	120	0	79	41	1.93
SCAF_38	89142	2302	25.82	1151	0	822	329	2.50
SCAF_380	20140	974	48.36	487	0	294	193	1.52
SCAF_381	20082	810	40.33	405	0	209	196	1.07
SCAF_382	20068	922	45.94	461	0	306	155	1.97
SCAF_383	20052	808	40.30	404	0	269	135	1.99
SCAF_384	20039	356	17.77	178	0	117	61	1.92
SCAF_385	20036	686	34.24	343	0	255	88	2.90
SCAF_386	20004	766	38.29	383	0	178	205	0.87
SCAF_387	19967	866	43.37	433	0	203	230	0.88
SCAF_388	19953	610	30.57	305	0	218	87	2.51
SCAF_389	19874	722	36.33	361	0	244	117	2.09
SCAF_39	88257	3694	41.86	1847	0	1183	664	1.78
SCAF_390	19870	20	1.01	10	0	2	8	0.25
SCAF_391	19819	1080	54.49	540	0	298	242	1.23
SCAF_392	19814	648	32.70	324	0	191	133	1.44
SCAF_393	19805	176	8.89	88	0	67	21	3.19
SCAF_394	19796	774	39.10	387	0	165	222	0.74
SCAF_395	19788	42	2.12	21	0	9	12	0.75
SCAF_396	19769	806	40.77	403	0	189	214	0.88
SCAF_397	19737	592	29.99	296	0	225	71	3.17
SCAF_398	19694	886	44.99	443	0	247	196	1.26
SCAF_399	19627	674	34.34	337	0	149	188	0.79
SCAF_4	2601389	0	0.00	0	0	0	0	0
SCAF_40	85354	2566	30.06	1283	0	932	351	2.66
SCAF_400	19559	714	36.50	357	0	229	128	1.79
SCAF_401	19529	904	46.29	452	0	292	160	1.82
SCAF_402	19485	856	43.93	428	0	288	140	2.06
SCAF_403	19440	614	31.58	307	0	226	81	2.79
SCAF_404	19429	758	39.01	379	0	263	116	2.27
SCAF_405	19412	610	31.42	305	0	211	94	2.24
SCAF_406	19412	808	41.62	404	0	236	168	1.40
SCAF_407	19392	794	40.94	397	0	229	168	1.36
SCAF_408	19383	700	36.11	350	0	222	128	1.73
SCAF_409	19350	948	48.99	474	0	338	136	2.49
SCAF_41	82239	2160	26.26	1080	0	821	259	3.17
SCAF_410	19334	730	37.76	365	0	180	185	0.97
SCAF_411	19319	434	22.46	217	0	125	92	1.36
SCAF_412	19298	516	26.74	258	0	199	59	3.37
SCAF_413	19281	588	30.50	294	0	198	96	2.06
SCAF_414	19250	690	35.84	345	0	259	86	3.01
SCAF_415	19240	868	45.11	434	0	290	144	2.01
SCAF_416	19198	676	35.21	338	0	232	106	2.19
SCAF_417	19156	1028	53.66	514	0	305	209	1.46
SCAF_418	19069	0	0.00	0	0	0	0	0
SCAF_419	19061	238	12.49	119	0	78	41	1.90
SCAF_42	77162	1914	24.80	957	0	694	263	2.64
SCAF_420	19040	930	48.84	465	0	267	198	1.35
SCAF_421	19012	748	39.34	374	0	185	189	0.98
SCAF_422	18950	126	6.65	63	0	46	17	2.71
SCAF_423	18945	896	47.29	448	0	170	278	0.61
SCAF_424	18943	800	42.23	400	0	262	138	1.90
SCAF_425	18932	874	46.17	437	0	266	171	1.56
SCAF_426	18882	726	38.45	363	0	212	151	1.40
SCAF_427	18874	574	30.41	287	0	205	82	2.50
SCAF_428	18866	518	27.46	259	0	196	63	3.11
SCAF_429	18866	688	36.47	344	0	244	100	2.44
SCAF_43	76714	2166	28.23	1083	0	789	294	2.68
SCAF_430	18815	984	52.30	492	0	208	284	0.73
SCAF_431	18805	546	29.03	273	0	173	100	1.73
SCAF_432	18790	666	35.44	333	0	250	83	3.01
SCAF_433	18773	738	39.31	369	0	246	123	2.00
SCAF_434	18766	582	31.01	291	0	212	79	2.68
SCAF_435	18753	264	14.08	132	0	101	31	3.26
SCAF_436	18746	74	3.95	37	0	32	5	6.40
SCAF_437	18721	914	48.82	457	0	153	304	0.50
SCAF_438	18669	750	40.17	375	0	242	133	1.82
SCAF_439	18588	526	28.30	263	0	200	63	3.17
SCAF_44	76272	3034	39.78	1517	0	1100	417	2.64
SCAF_440	18561	878	47.30	439	0	255	184	1.39
SCAF_441	18530	626	33.78	313	0	227	86	2.64
SCAF_442	18489	880	47.60	440	0	301	139	2.17
SCAF_443	18479	654	35.39	327	0	204	123	1.66
SCAF_444	18424	288	15.63	144	0	105	39	2.69
SCAF_445	18396	770	41.86	385	0	177	208	0.85
SCAF_446	18392	174	9.46	87	0	56	31	1.81
SCAF_447	18255	778	42.62	389	0	224	165	1.36
SCAF_448	18252	650	35.61	325	0	223	102	2.19
SCAF_449	18248	744	40.77	372	0	178	194	0.92
SCAF_45	73110	3346	45.77	1673	0	472	1201	0.39
SCAF_450	18208	714	39.21	357	0	232	125	1.86
SCAF_451	18202	540	29.67	270	0	188	82	2.29
SCAF_452	18192	748	41.12	374	0	223	151	1.48
SCAF_453	18150	606	33.39	303	0	210	93	2.26
SCAF_454	18134	866	47.76	433	0	244	189	1.29
SCAF_455	18114	844	46.59	422	0	271	151	1.79
SCAF_456	18112	726	40.08	363	0	255	108	2.36
SCAF_457	18054	680	37.66	340	0	266	74	3.59
SCAF_458	18006	718	39.88	359	0	178	181	0.98
SCAF_459	18000	804	44.67	402	0	213	189	1.13
SCAF_46	72118	2358	32.70	1179	0	903	276	3.27
SCAF_460	17967	602	33.51	301	0	216	85	2.54
SCAF_461	17943	676	37.67	338	0	202	136	1.49
SCAF_462	17929	732	40.83	366	0	268	98	2.73
SCAF_463	17921	486	27.12	243	0	125	118	1.06
SCAF_464	17913	728	40.64	364	0	181	183	0.99
SCAF_465	17912	690	38.52	345	0	187	158	1.18
SCAF_466	17886	350	19.57	175	0	107	68	1.57
SCAF_467	17859	368	20.61	184	0	143	41	3.49
SCAF_468	17837	536	30.05	268	0	189	79	2.39
SCAF_469	17802	682	38.31	341	0	201	140	1.44
SCAF_47	70166	2046	29.16	1023	0	724	299	2.42
SCAF_470	17776	518	29.14	259	0	190	69	2.75
SCAF_471	17682	792	44.79	396	0	231	165	1.40
SCAF_472	17646	474	26.86	237	0	179	58	3.09
SCAF_473	17646	286	16.21	143	0	103	40	2.58
SCAF_474	17642	20	1.13	10	0	3	7	0.43
SCAF_475	17613	68	3.86	34	0	21	13	1.62
SCAF_476	17602	816	46.36	408	0	244	164	1.49
SCAF_477	17571	706	40.18	353	0	215	138	1.56
SCAF_478	17535	702	40.03	351	0	182	169	1.08
SCAF_479	17528	730	41.65	365	0	200	165	1.21
SCAF_48	69627	2412	34.64	1206	0	875	331	2.64
SCAF_480	17503	716	40.91	358	0	181	177	1.02
SCAF_481	17502	754	43.08	377	0	239	138	1.73
SCAF_482	17480	934	53.43	467	0	281	186	1.51
SCAF_483	17476	860	49.21	430	0	279	151	1.85
SCAF_484	17457	402	23.03	201	0	137	64	2.14
SCAF_485	17386	634	36.47	317	0	153	164	0.93
SCAF_486	17362	800	46.08	400	0	227	173	1.31
SCAF_487	17332	700	40.39	350	0	171	179	0.96
SCAF_488	17327	756	43.63	378	0	196	182	1.08
SCAF_489	17303	600	34.68	300	0	131	169	0.78
SCAF_49	69624	2340	33.61	1170	0	788	382	2.06
SCAF_490	17273	778	45.04	389	0	117	272	0.43
SCAF_491	17245	936	54.28	468	0	314	154	2.04
SCAF_492	17239	734	42.58	367	0	106	261	0.41
SCAF_493	17219	598	34.73	299	0	139	160	0.87
SCAF_494	17218	630	36.59	315	0	179	136	1.32
SCAF_495	17211	948	55.08	474	0	318	156	2.04
SCAF_496	17198	906	52.68	453	0	158	295	0.54
SCAF_497	17190	772	44.91	386	0	216	170	1.27
SCAF_498	17162	408	23.77	204	0	146	58	2.52
SCAF_499	17147	736	42.92	368	0	189	179	1.06
SCAF_5	2032088	0	0.00	0	0	0	0	0
SCAF_50	68258	2264	33.17	1132	0	797	335	2.38
SCAF_500	17144	762	44.45	381	0	214	167	1.28
SCAF_501	17142	572	33.37	286	0	168	118	1.42
SCAF_502	17124	436	25.46	218	0	163	55	2.96
SCAF_503	17118	6	0.35	3	0	1	2	0.50
SCAF_504	17076	212	12.42	106	0	94	12	7.83
SCAF_505	17047	26	1.53	13	0	3	10	0.30
SCAF_506	17043	362	21.24	181	0	126	55	2.29
SCAF_507	17035	550	32.29	275	0	195	80	2.44
SCAF_508	17021	522	30.67	261	0	193	68	2.84
SCAF_509	16971	654	38.54	327	0	157	170	0.92
SCAF_51	66966	1438	21.47	719	0	553	166	3.33
SCAF_510	16897	540	31.96	270	0	188	82	2.29
SCAF_511	16849	728	43.21	364	0	212	152	1.39
SCAF_512	16807	690	41.05	345	0	206	139	1.48
SCAF_513	16787	648	38.60	324	0	184	140	1.31
SCAF_514	16784	732	43.61	366	0	166	200	0.83
SCAF_515	16776	674	40.18	337	0	182	155	1.17
SCAF_516	16745	644	38.46	322	0	235	87	2.70
SCAF_517	16741	596	35.60	298	0	123	175	0.70
SCAF_518	16733	520	31.08	260	0	193	67	2.88
SCAF_519	16710	626	37.46	313	0	171	142	1.20
SCAF_52	66855	1438	21.51	719	0	510	209	2.44
SCAF_520	16702	12	0.72	6	0	3	3	1.00
SCAF_521	16701	828	49.58	414	0	260	154	1.69
SCAF_522	16645	846	50.83	423	0	302	121	2.50
SCAF_523	16623	566	34.05	283	0	147	136	1.08
SCAF_524	16568	538	32.47	269	0	177	92	1.92
SCAF_525	16548	724	43.75	362	0	224	138	1.62
SCAF_526	16541	814	49.21	407	0	114	293	0.39
SCAF_527	16518	4	0.24	2	0	0	2	0.00
SCAF_528	16510	666	40.34	333	0	112	221	0.51
SCAF_529	16492	460	27.89	230	0	174	56	3.11
SCAF_53	65552	1812	27.64	906	0	632	274	2.31
SCAF_530	16462	354	21.50	177	0	142	35	4.06
SCAF_531	16461	754	45.81	377	0	245	132	1.86
SCAF_532	16447	510	31.01	255	0	181	74	2.45
SCAF_533	16383	610	37.23	305	0	219	86	2.55
SCAF_534	16345	686	41.97	343	0	165	178	0.93
SCAF_535	16343	800	48.95	400	0	272	128	2.12
SCAF_536	16333	792	48.49	396	0	260	136	1.91
SCAF_537	16287	386	23.70	193	0	132	61	2.16
SCAF_538	16266	808	49.67	404	0	198	206	0.96
