Chromosome	Length	Total Variants	VarPerKb	SNP	INDEL	Ts	Tv	Ts/Tv
SCAF_179	30183	304	10.07	152	0	47	105	0.45
SCAF_18	160122	3062	19.12	1531	0	1006	525	1.92
SCAF_180	30131	446	14.80	223	0	159	64	2.48
SCAF_181	30071	522	17.36	261	0	179	82	2.18
SCAF_182	30032	550	18.31	275	0	178	97	1.84
SCAF_183	30005	14	0.47	7	0	6	1	6.00
SCAF_184	29541	52	1.76	26	0	24	2	12.00
SCAF_185	29415	196	6.66	98	0	69	29	2.38
SCAF_186	29375	184	6.26	92	0	21	71	0.30
SCAF_187	29360	156	5.31	78	0	53	25	2.12
SCAF_188	29327	814	27.76	407	0	293	114	2.57
SCAF_189	29236	148	5.06	74	0	55	19	2.89
SCAF_19	139354	866	6.21	433	0	326	107	3.05
SCAF_190	29216	480	16.43	240	0	146	94	1.55
SCAF_191	29200	382	13.08	191	0	147	44	3.34
SCAF_192	29083	0	0.00	0	0	0	0	0
SCAF_193	29081	222	7.63	111	0	78	33	2.36
SCAF_194	28863	0	0.00	0	0	0	0	0
SCAF_195	28688	374	13.04	187	0	141	46	3.07
SCAF_196	28688	170	5.93	85	0	37	48	0.77
SCAF_197	28670	400	13.95	200	0	144	56	2.57
SCAF_198	28585	400	13.99	200	0	115	85	1.35
SCAF_199	28585	242	8.47	121	0	94	27	3.48
SCAF_2	4079479	0	0.00	0	0	0	0	0
SCAF_20	131876	2728	20.69	1364	0	921	443	2.08
SCAF_200	28563	350	12.25	175	0	64	111	0.58
SCAF_201	28551	118	4.13	59	0	41	18	2.28
SCAF_202	28219	386	13.68	193	0	46	147	0.31
SCAF_203	28217	136	4.82	68	0	49	19	2.58
SCAF_204	28187	348	12.35	174	0	99	75	1.32
SCAF_205	28138	20	0.71	10	0	3	7	0.43
SCAF_206	28111	66	2.35	33	0	16	17	0.94
SCAF_207	27959	866	30.97	433	0	250	183	1.37
SCAF_208	27935	0	0.00	0	0	0	0	0
SCAF_209	27830	276	9.92	138	0	44	94	0.47
SCAF_21	130124	2708	20.81	1354	0	828	526	1.57
SCAF_210	27781	8	0.29	4	0	3	1	3.00
SCAF_211	27774	996	35.86	498	0	317	181	1.75
SCAF_212	27772	206	7.42	103	0	52	51	1.02
SCAF_213	27728	176	6.35	88	0	68	20	3.40
SCAF_214	27690	354	12.78	177	0	53	124	0.43
SCAF_215	27659	0	0.00	0	0	0	0	0
SCAF_216	27637	360	13.03	180	0	135	45	3.00
SCAF_217	27634	380	13.75	190	0	104	86	1.21
SCAF_218	27594	718	26.02	359	0	218	141	1.55
SCAF_219	27563	96	3.48	48	0	34	14	2.43
SCAF_22	121580	2908	23.92	1454	0	968	486	1.99
SCAF_220	27545	876	31.80	438	0	266	172	1.55
SCAF_221	27530	258	9.37	129	0	39	90	0.43
SCAF_222	27515	108	3.93	54	0	39	15	2.60
SCAF_223	27476	420	15.29	210	0	138	72	1.92
SCAF_224	27450	162	5.90	81	0	28	53	0.53
SCAF_225	27344	160	5.85	80	0	52	28	1.86
SCAF_226	27270	100	3.67	50	0	35	15	2.33
SCAF_227	27232	220	8.08	110	0	72	38	1.89
SCAF_228	27189	336	12.36	168	0	99	69	1.43
SCAF_229	27037	308	11.39	154	0	97	57	1.70
SCAF_23	117381	2102	17.91	1051	0	682	369	1.85
SCAF_230	26948	356	13.21	178	0	125	53	2.36
SCAF_231	26899	120	4.46	60	0	24	36	0.67
SCAF_232	26856	198	7.37	99	0	33	66	0.50
SCAF_233	26767	190	7.10	95	0	59	36	1.64
SCAF_234	26700	0	0.00	0	0	0	0	0
SCAF_235	26660	0	0.00	0	0	0	0	0
SCAF_236	26499	12	0.45	6	0	1	5	0.20
SCAF_237	26482	74	2.79	37	0	25	12	2.08
SCAF_238	26369	204	7.74	102	0	37	65	0.57
SCAF_239	26171	240	9.17	120	0	31	89	0.35
SCAF_24	115879	2794	24.11	1397	0	959	438	2.19
SCAF_240	26148	180	6.88	90	0	67	23	2.91
SCAF_241	26131	522	19.98	261	0	169	92	1.84
SCAF_242	26114	10	0.38	5	0	2	3	0.67
SCAF_243	26085	78	2.99	39	0	8	31	0.26
SCAF_244	26060	88	3.38	44	0	24	20	1.20
SCAF_245	25968	78	3.00	39	0	19	20	0.95
SCAF_246	25946	0	0.00	0	0	0	0	0
SCAF_247	25940	934	36.01	467	0	287	180	1.59
SCAF_248	25895	158	6.10	79	0	54	25	2.16
SCAF_249	25885	406	15.68	203	0	60	143	0.42
SCAF_25	115495	1764	15.27	882	0	553	329	1.68
SCAF_250	25884	400	15.45	200	0	134	66	2.03
SCAF_251	25874	328	12.68	164	0	134	30	4.47
SCAF_252	25864	120	4.64	60	0	40	20	2.00
SCAF_253	25825	162	6.27	81	0	35	46	0.76
SCAF_254	25798	270	10.47	135	0	81	54	1.50
SCAF_255	25728	146	5.67	73	0	57	16	3.56
SCAF_256	25725	142	5.52	71	0	47	24	1.96
SCAF_257	25720	94	3.65	47	0	31	16	1.94
SCAF_258	25700	524	20.39	262	0	168	94	1.79
SCAF_259	25645	180	7.02	90	0	52	38	1.37
SCAF_26	113072	1886	16.68	943	0	613	330	1.86
SCAF_260	25595	512	20.00	256	0	176	80	2.20
SCAF_261	25593	202	7.89	101	0	34	67	0.51
SCAF_262	25592	210	8.21	105	0	35	70	0.50
SCAF_263	25481	120	4.71	60	0	28	32	0.88
SCAF_264	25444	844	33.17	422	0	249	173	1.44
SCAF_265	25436	16	0.63	8	0	2	6	0.33
SCAF_266	25377	526	20.73	263	0	180	83	2.17
SCAF_267	25340	672	26.52	336	0	233	103	2.26
SCAF_268	25329	406	16.03	203	0	143	60	2.38
SCAF_269	25264	282	11.16	141	0	108	33	3.27
SCAF_27	110609	1746	15.79	873	0	792	81	9.78
SCAF_270	25225	4	0.16	2	0	0	2	0.00
SCAF_271	25206	226	8.97	113	0	72	41	1.76
SCAF_272	25161	276	10.97	138	0	91	47	1.94
SCAF_273	25090	506	20.17	253	0	188	65	2.89
SCAF_274	24834	24	0.97	12	0	2	10	0.20
SCAF_275	24832	1162	46.79	581	0	378	203	1.86
SCAF_276	24811	342	13.78	171	0	119	52	2.29
SCAF_277	24713	110	4.45	55	0	37	18	2.06
SCAF_278	24673	26	1.05	13	0	3	10	0.30
SCAF_279	24542	130	5.30	65	0	27	38	0.71
SCAF_28	109542	1342	12.25	671	0	486	185	2.63
SCAF_280	24528	420	17.12	210	0	156	54	2.89
SCAF_281	24435	34	1.39	17	0	13	4	3.25
SCAF_282	24359	26	1.07	13	0	6	7	0.86
SCAF_283	24173	620	25.65	310	0	224	86	2.60
SCAF_284	24152	0	0.00	0	0	0	0	0
SCAF_285	24110	102	4.23	51	0	24	27	0.89
SCAF_286	24066	0	0.00	0	0	0	0	0
SCAF_287	23981	14	0.58	7	0	4	3	1.33
SCAF_288	23980	200	8.34	100	0	46	54	0.85
SCAF_289	23950	320	13.36	160	0	124	36	3.44
SCAF_29	108319	2994	27.64	1497	0	1320	177	7.46
SCAF_290	23945	252	10.52	126	0	65	61	1.07
SCAF_291	23886	102	4.27	51	0	29	22	1.32
SCAF_292	23860	62	2.60	31	0	25	6	4.17
SCAF_293	23814	374	15.71	187	0	62	125	0.50
SCAF_294	23796	30	1.26	15	0	4	11	0.36
SCAF_295	23767	308	12.96	154	0	53	101	0.52
SCAF_296	23762	160	6.73	80	0	43	37	1.16
SCAF_297	23695	402	16.97	201	0	145	56	2.59
SCAF_298	23666	82	3.46	41	0	23	18	1.28
SCAF_299	23648	22	0.93	11	0	7	4	1.75
SCAF_3	3666439	0	0.00	0	0	0	0	0
SCAF_30	107902	276	2.56	138	0	99	39	2.54
SCAF_300	23643	0	0.00	0	0	0	0	0
SCAF_301	23638	62	2.62	31	0	17	14	1.21
SCAF_302	23633	18	0.76	9	0	1	8	0.12
SCAF_303	23629	206	8.72	103	0	28	75	0.37
SCAF_304	23571	366	15.53	183	0	119	64	1.86
SCAF_305	23555	312	13.25	156	0	97	59	1.64
SCAF_306	23322	46	1.97	23	0	16	7	2.29
SCAF_307	23295	40	1.72	20	0	4	16	0.25
SCAF_308	23075	0	0.00	0	0	0	0	0
SCAF_309	23057	144	6.25	72	0	20	52	0.38
SCAF_31	106626	132	1.24	66	0	45	21	2.14
SCAF_310	23011	374	16.25	187	0	64	123	0.52
SCAF_311	22999	68	2.96	34	0	26	8	3.25
SCAF_312	22896	308	13.45	154	0	43	111	0.39
SCAF_313	22877	290	12.68	145	0	122	23	5.30
SCAF_314	22871	0	0.00	0	0	0	0	0
SCAF_315	22844	0	0.00	0	0	0	0	0
SCAF_316	22844	16	0.70	8	0	5	3	1.67
SCAF_317	22833	254	11.12	127	0	47	80	0.59
SCAF_318	22713	222	9.77	111	0	64	47	1.36
SCAF_319	22685	140	6.17	70	0	48	22	2.18
SCAF_32	102192	592	5.79	296	0	215	81	2.65
SCAF_320	22653	78	3.44	39	0	29	10	2.90
SCAF_321	22554	140	6.21	70	0	30	40	0.75
SCAF_322	22539	130	5.77	65	0	20	45	0.44
SCAF_323	22525	114	5.06	57	0	43	14	3.07
SCAF_324	22489	444	19.74	222	0	163	59	2.76
SCAF_325	22468	254	11.30	127	0	83	44	1.89
SCAF_326	22392	0	0.00	0	0	0	0	0
SCAF_327	22337	22	0.98	11	0	8	3	2.67
SCAF_328	22280	0	0.00	0	0	0	0	0
SCAF_329	22245	400	17.98	200	0	155	45	3.44
SCAF_33	98221	2604	26.51	1302	0	805	497	1.62
SCAF_330	22040	50	2.27	25	0	23	2	11.50
SCAF_331	22029	12	0.54	6	0	3	3	1.00
SCAF_332	21923	136	6.20	68	0	20	48	0.42
SCAF_333	21867	18	0.82	9	0	7	2	3.50
SCAF_334	21813	180	8.25	90	0	37	53	0.70
SCAF_335	21800	322	14.77	161	0	117	44	2.66
SCAF_336	21691	318	14.66	159	0	125	34	3.68
SCAF_337	21675	184	8.49	92	0	62	30	2.07
SCAF_338	21621	144	6.66	72	0	48	24	2.00
SCAF_339	21529	248	11.52	124	0	69	55	1.25
SCAF_34	97882	2964	30.28	1482	0	1016	466	2.18
SCAF_340	21472	226	10.53	113	0	74	39	1.90
SCAF_341	21449	110	5.13	55	0	23	32	0.72
SCAF_342	21444	492	22.94	246	0	232	14	16.57
SCAF_343	21365	14	0.66	7	0	3	4	0.75
SCAF_344	21355	104	4.87	52	0	33	19	1.74
SCAF_345	21334	228	10.69	114	0	54	60	0.90
SCAF_346	21294	0	0.00	0	0	0	0	0
SCAF_347	21288	68	3.19	34	0	18	16	1.12
SCAF_348	21209	228	10.75	114	0	82	32	2.56
SCAF_349	21199	76	3.59	38	0	23	15	1.53
SCAF_35	95705	330	3.45	165	0	94	71	1.32
SCAF_350	21189	102	4.81	51	0	26	25	1.04
SCAF_351	21106	400	18.95	200	0	140	60	2.33
SCAF_352	21098	70	3.32	35	0	23	12	1.92
SCAF_353	21078	70	3.32	35	0	24	11	2.18
SCAF_354	20991	130	6.19	65	0	45	20	2.25
SCAF_355	20981	16	0.76	8	0	5	3	1.67
SCAF_356	20980	184	8.77	92	0	32	60	0.53
SCAF_357	20976	68	3.24	34	0	24	10	2.40
SCAF_358	20871	68	3.26	34	0	28	6	4.67
SCAF_359	20831	336	16.13	168	0	135	33	4.09
SCAF_36	94431	1560	16.52	780	0	564	216	2.61
SCAF_360	20777	286	13.77	143	0	117	26	4.50
SCAF_361	20737	400	19.29	200	0	134	66	2.03
SCAF_362	20702	520	25.12	260	0	155	105	1.48
SCAF_363	20586	136	6.61	68	0	52	16	3.25
SCAF_364	20574	244	11.86	122	0	86	36	2.39
SCAF_365	20553	42	2.04	21	0	11	10	1.10
SCAF_366	20522	88	4.29	44	0	29	15	1.93
SCAF_367	20517	234	11.41	117	0	72	45	1.60
SCAF_368	20452	34	1.66	17	0	13	4	3.25
SCAF_369	20438	478	23.39	239	0	162	77	2.10
SCAF_37	92851	880	9.48	440	0	300	140	2.14
SCAF_370	20350	218	10.71	109	0	72	37	1.95
SCAF_371	20349	194	9.53	97	0	62	35	1.77
SCAF_372	20285	14	0.69	7	0	7	0	0
SCAF_373	20282	90	4.44	45	0	37	8	4.62
SCAF_374	20282	0	0.00	0	0	0	0	0
SCAF_375	20179	114	5.65	57	0	47	10	4.70
SCAF_376	20174	256	12.69	128	0	46	82	0.56
SCAF_377	20160	192	9.52	96	0	30	66	0.45
SCAF_378	20157	0	0.00	0	0	0	0	0
SCAF_379	20150	76	3.77	38	0	22	16	1.38
SCAF_38	89142	1614	18.11	807	0	526	281	1.87
SCAF_380	20140	166	8.24	83	0	55	28	1.96
SCAF_381	20082	92	4.58	46	0	23	23	1.00
SCAF_382	20068	92	4.58	46	0	34	12	2.83
SCAF_383	20052	124	6.18	62	0	41	21	1.95
SCAF_384	20039	118	5.89	59	0	36	23	1.57
SCAF_385	20036	68	3.39	34	0	20	14	1.43
SCAF_386	20004	200	10.00	100	0	32	68	0.47
SCAF_387	19967	92	4.61	46	0	13	33	0.39
SCAF_388	19953	440	22.05	220	0	157	63	2.49
SCAF_389	19874	106	5.33	53	0	31	22	1.41
SCAF_39	88257	1524	17.27	762	0	513	249	2.06
SCAF_390	19870	0	0.00	0	0	0	0	0
SCAF_391	19819	34	1.72	17	0	5	12	0.42
SCAF_392	19814	66	3.33	33	0	17	16	1.06
SCAF_393	19805	118	5.96	59	0	39	20	1.95
SCAF_394	19796	208	10.51	104	0	26	78	0.33
SCAF_395	19788	0	0.00	0	0	0	0	0
SCAF_396	19769	208	10.52	104	0	43	61	0.70
SCAF_397	19737	398	20.17	199	0	137	62	2.21
SCAF_398	19694	318	16.15	159	0	76	83	0.92
SCAF_399	19627	144	7.34	72	0	20	52	0.38
SCAF_4	2601389	0	0.00	0	0	0	0	0
SCAF_40	85354	2066	24.21	1033	0	722	311	2.32
SCAF_400	19559	254	12.99	127	0	87	40	2.17
SCAF_401	19529	324	16.59	162	0	131	31	4.23
SCAF_402	19485	120	6.16	60	0	36	24	1.50
SCAF_403	19440	200	10.29	100	0	72	28	2.57
SCAF_404	19429	50	2.57	25	0	21	4	5.25
SCAF_405	19412	102	5.25	51	0	34	17	2.00
SCAF_406	19412	94	4.84	47	0	32	15	2.13
SCAF_407	19392	270	13.92	135	0	112	23	4.87
SCAF_408	19383	90	4.64	45	0	33	12	2.75
SCAF_409	19350	144	7.44	72	0	52	20	2.60
SCAF_41	82239	1568	19.07	784	0	589	195	3.02
SCAF_410	19334	84	4.34	42	0	18	24	0.75
SCAF_411	19319	0	0.00	0	0	0	0	0
SCAF_412	19298	410	21.25	205	0	146	59	2.47
SCAF_413	19281	442	22.92	221	0	129	92	1.40
SCAF_414	19250	350	18.18	175	0	121	54	2.24
SCAF_415	19240	164	8.52	82	0	51	31	1.65
SCAF_416	19198	170	8.86	85	0	55	30	1.83
SCAF_417	19156	28	1.46	14	0	8	6	1.33
SCAF_418	19069	0	0.00	0	0	0	0	0
SCAF_419	19061	28	1.47	14	0	12	2	6.00
SCAF_42	77162	1296	16.80	648	0	447	201	2.22
SCAF_420	19040	50	2.63	25	0	14	11	1.27
SCAF_421	19012	270	14.20	135	0	37	98	0.38
SCAF_422	18950	74	3.91	37	0	21	16	1.31
SCAF_423	18945	6	0.32	3	0	1	2	0.50
SCAF_424	18943	78	4.12	39	0	29	10	2.90
SCAF_425	18932	292	15.42	146	0	75	71	1.06
SCAF_426	18882	64	3.39	32	0	26	6	4.33
SCAF_427	18874	106	5.62	53	0	36	17	2.12
SCAF_428	18866	492	26.08	246	0	159	87	1.83
SCAF_429	18866	288	15.27	144	0	93	51	1.82
SCAF_43	76714	1656	21.59	828	0	566	262	2.16
SCAF_430	18815	136	7.23	68	0	24	44	0.55
SCAF_431	18805	142	7.55	71	0	39	32	1.22
SCAF_432	18790	436	23.20	218	0	154	64	2.41
SCAF_433	18773	48	2.56	24	0	20	4	5.00
SCAF_434	18766	116	6.18	58	0	49	9	5.44
SCAF_435	18753	138	7.36	69	0	48	21	2.29
SCAF_436	18746	60	3.20	30	0	16	14	1.14
SCAF_437	18721	70	3.74	35	0	6	29	0.21
SCAF_438	18669	160	8.57	80	0	56	24	2.33
SCAF_439	18588	86	4.63	43	0	36	7	5.14
SCAF_44	76272	458	6.00	229	0	172	57	3.02
SCAF_440	18561	182	9.81	91	0	58	33	1.76
SCAF_441	18530	186	10.04	93	0	68	25	2.72
SCAF_442	18489	160	8.65	80	0	62	18	3.44
SCAF_443	18479	120	6.49	60	0	50	10	5.00
SCAF_444	18424	138	7.49	69	0	44	25	1.76
SCAF_445	18396	292	15.87	146	0	52	94	0.55
SCAF_446	18392	122	6.63	61	0	41	20	2.05
SCAF_447	18255	194	10.63	97	0	83	14	5.93
SCAF_448	18252	118	6.47	59	0	34	25	1.36
SCAF_449	18248	200	10.96	100	0	35	65	0.54
SCAF_45	73110	120	1.64	60	0	8	52	0.15
SCAF_450	18208	126	6.92	63	0	40	23	1.74
SCAF_451	18202	0	0.00	0	0	0	0	0
SCAF_452	18192	186	10.22	93	0	80	13	6.15
SCAF_453	18150	320	17.63	160	0	114	46	2.48
SCAF_454	18134	20	1.10	10	0	7	3	2.33
SCAF_455	18114	30	1.66	15	0	5	10	0.50
SCAF_456	18112	64	3.53	32	0	23	9	2.56
SCAF_457	18054	446	24.70	223	0	166	57	2.91
SCAF_458	18006	290	16.11	145	0	52	93	0.56
SCAF_459	18000	64	3.56	32	0	22	10	2.20
SCAF_46	72118	2334	32.36	1167	0	797	370	2.15
SCAF_460	17967	272	15.14	136	0	92	44	2.09
SCAF_461	17943	150	8.36	75	0	44	31	1.42
SCAF_462	17929	90	5.02	45	0	24	21	1.14
SCAF_463	17921	28	1.56	14	0	5	9	0.56
SCAF_464	17913	280	15.63	140	0	47	93	0.51
SCAF_465	17912	104	5.81	52	0	19	33	0.58
SCAF_466	17886	10	0.56	5	0	3	2	1.50
SCAF_467	17859	4	0.22	2	0	2	0	0
SCAF_468	17837	120	6.73	60	0	42	18	2.33
SCAF_469	17802	94	5.28	47	0	30	17	1.76
SCAF_47	70166	1556	22.18	778	0	522	256	2.04
SCAF_470	17776	136	7.65	68	0	45	23	1.96
SCAF_471	17682	274	15.50	137	0	116	21	5.52
SCAF_472	17646	176	9.97	88	0	50	38	1.32
SCAF_473	17646	114	6.46	57	0	41	16	2.56
SCAF_474	17642	0	0.00	0	0	0	0	0
SCAF_475	17613	0	0.00	0	0	0	0	0
SCAF_476	17602	120	6.82	60	0	38	22	1.73
SCAF_477	17571	60	3.41	30	0	20	10	2.00
SCAF_478	17535	94	5.36	47	0	20	27	0.74
SCAF_479	17528	40	2.28	20	0	5	15	0.33
SCAF_48	69627	2488	35.73	1244	0	775	469	1.65
SCAF_480	17503	44	2.51	22	0	9	13	0.69
SCAF_481	17502	134	7.66	67	0	45	22	2.05
SCAF_482	17480	54	3.09	27	0	17	10	1.70
SCAF_483	17476	66	3.78	33	0	26	7	3.71
SCAF_484	17457	76	4.35	38	0	22	16	1.38
SCAF_485	17386	174	10.01	87	0	35	52	0.67
SCAF_486	17362	180	10.37	90	0	28	62	0.45
SCAF_487	17332	102	5.89	51	0	14	37	0.38
SCAF_488	17327	202	11.66	101	0	40	61	0.66
SCAF_489	17303	176	10.17	88	0	31	57	0.54
SCAF_49	69624	56	0.80	28	0	23	5	4.60
SCAF_490	17273	4	0.23	2	0	0	2	0.00
SCAF_491	17245	0	0.00	0	0	0	0	0
SCAF_492	17239	16	0.93	8	0	0	8	0.00
SCAF_493	17219	220	12.78	110	0	34	76	0.45
SCAF_494	17218	134	7.78	67	0	29	38	0.76
SCAF_495	17211	110	6.39	55	0	31	24	1.29
SCAF_496	17198	12	0.70	6	0	5	1	5.00
SCAF_497	17190	44	2.56	22	0	16	6	2.67
SCAF_498	17162	166	9.67	83	0	53	30	1.77
SCAF_499	17147	82	4.78	41	0	17	24	0.71
SCAF_5	2032088	0	0.00	0	0	0	0	0
SCAF_50	68258	1782	26.11	891	0	546	345	1.58
SCAF_500	17144	272	15.87	136	0	112	24	4.67
SCAF_501	17142	136	7.93	68	0	51	17	3.00
SCAF_502	17124	286	16.70	143	0	94	49	1.92
SCAF_503	17118	0	0.00	0	0	0	0	0
SCAF_504	17076	60	3.51	30	0	21	9	2.33
SCAF_505	17047	0	0.00	0	0	0	0	0
SCAF_506	17043	360	21.12	180	0	144	36	4.00
SCAF_507	17035	94	5.52	47	0	31	16	1.94
SCAF_508	17021	260	15.28	130	0	80	50	1.60
SCAF_509	16971	168	9.90	84	0	17	67	0.25
SCAF_51	66966	1210	18.07	605	0	404	201	2.01
SCAF_510	16897	236	13.97	118	0	67	51	1.31
SCAF_511	16849	80	4.75	40	0	16	24	0.67
SCAF_512	16807	190	11.30	95	0	45	50	0.90
SCAF_513	16787	68	4.05	34	0	23	11	2.09
SCAF_514	16784	134	7.98	67	0	16	51	0.31
SCAF_515	16776	242	14.43	121	0	40	81	0.49
SCAF_516	16745	0	0.00	0	0	0	0	0
SCAF_517	16741	60	3.58	30	0	4	26	0.15
SCAF_518	16733	340	20.32	170	0	116	54	2.15
SCAF_519	16710	342	20.47	171	0	128	43	2.98
SCAF_52	66855	1244	18.61	622	0	375	247	1.52
SCAF_520	16702	0	0.00	0	0	0	0	0
SCAF_521	16701	104	6.23	52	0	26	26	1.00
SCAF_522	16645	56	3.36	28	0	23	5	4.60
SCAF_523	16623	182	10.95	91	0	32	59	0.54
SCAF_524	16568	50	3.02	25	0	13	12	1.08
SCAF_525	16548	150	9.06	75	0	57	18	3.17
SCAF_526	16541	10	0.60	5	0	4	1	4.00
SCAF_527	16518	0	0.00	0	0	0	0	0
SCAF_528	16510	24	1.45	12	0	2	10	0.20
SCAF_529	16492	240	14.55	120	0	85	35	2.43
SCAF_53	65552	602	9.18	301	0	232	69	3.36
SCAF_530	16462	20	1.21	10	0	7	3	2.33
SCAF_531	16461	26	1.58	13	0	6	7	0.86
SCAF_532	16447	164	9.97	82	0	58	24	2.42
SCAF_533	16383	242	14.77	121	0	78	43	1.81
SCAF_534	16345	98	6.00	49	0	31	18	1.72
SCAF_535	16343	4	0.24	2	0	0	2	0.00
SCAF_536	16333	116	7.10	58	0	49	9	5.44
SCAF_537	16287	64	3.93	32	0	23	9	2.56
SCAF_538	16266	66	4.06	33	0	19	14	1.36
SCAF_539	16246	52	3.20	26	0	18	8	2.25
SCAF_54	65267	960	14.71	480	0	357	123	2.90
SCAF_540	16245	142	8.74	71	0	53	18	2.94
SCAF_541	16215	228	14.06	114	0	87	27	3.22
SCAF_542	16208	6	0.37	3	0	0	3	0.00
SCAF_543	16160	256	15.84	128	0	55	73	0.75
SCAF_544	16140	38	2.35	19	0	11	8	1.38
SCAF_545	16102	66	4.10	33	0	21	12	1.75
SCAF_546	16083	248	15.42	124	0	45	79	0.57
